source	metaedge	target
Anatomy::UBERON:0000948	AuG	Gene::387849
Anatomy::UBERON:0001675	AuG	Gene::29934
Anatomy::UBERON:0002369	AuG	Gene::51093
Anatomy::UBERON:0000178	AuG	Gene::27128
Anatomy::UBERON:0001896	AuG	Gene::3092
Anatomy::UBERON:0002037	AuG	Gene::55150
Anatomy::UBERON:0000178	AuG	Gene::5786
Anatomy::UBERON:0000029	AuG	Gene::23471
Anatomy::UBERON:0000955	AuG	Gene::54221
Anatomy::UBERON:0000473	AuG	Gene::29893
Anatomy::UBERON:0002082	AuG	Gene::166348
Anatomy::UBERON:0000997	AuG	Gene::4259
Anatomy::UBERON:0002185	AuG	Gene::2524
Anatomy::UBERON:0001296	AuG	Gene::998
Anatomy::UBERON:0000955	AuG	Gene::6389
Anatomy::UBERON:0002046	AuG	Gene::6586
Anatomy::UBERON:0000948	AuG	Gene::4633
Anatomy::UBERON:0001225	AuG	Gene::9054
Anatomy::UBERON:0002240	AuG	Gene::27065
Anatomy::UBERON:0002037	AuG	Gene::221002
Anatomy::UBERON:0001296	AuG	Gene::29967
Anatomy::UBERON:0000992	AuG	Gene::84617
Anatomy::UBERON:0001296	AuG	Gene::7178
Anatomy::UBERON:0000473	AuG	Gene::1468
Anatomy::UBERON:0002367	AuG	Gene::728113
Anatomy::UBERON:0002081	AuG	Gene::23332
Anatomy::UBERON:0001891	AuG	Gene::57520
Anatomy::UBERON:0001044	AuG	Gene::7629
Anatomy::UBERON:0002107	AuG	Gene::90861
Anatomy::UBERON:0000995	AuG	Gene::8406
Anatomy::UBERON:0000948	AuG	Gene::54822
Anatomy::UBERON:0001013	AuG	Gene::9276
Anatomy::UBERON:0000002	AuG	Gene::5480
Anatomy::UBERON:0001225	AuG	Gene::51069
Anatomy::UBERON:0002367	AuG	Gene::132160
Anatomy::UBERON:0000029	AuG	Gene::3689
Anatomy::UBERON:0000473	AuG	Gene::89832
Anatomy::UBERON:0002048	AuG	Gene::387712
Anatomy::UBERON:0000995	AuG	Gene::55769
Anatomy::UBERON:0002371	AuG	Gene::5888
Anatomy::UBERON:0002046	AuG	Gene::128178
Anatomy::UBERON:0001896	AuG	Gene::79785
Anatomy::UBERON:0001013	AuG	Gene::124565
Anatomy::UBERON:0002048	AuG	Gene::3576
Anatomy::UBERON:0000007	AuG	Gene::10687
Anatomy::UBERON:0000007	AuG	Gene::55132
Anatomy::UBERON:0002240	AuG	Gene::51741
Anatomy::UBERON:0001225	AuG	Gene::149466
Anatomy::UBERON:0002082	AuG	Gene::83660
Anatomy::UBERON:0001235	AuG	Gene::3032
Anatomy::UBERON:0000057	AuG	Gene::2098
Anatomy::UBERON:0002369	AuG	Gene::79609
Anatomy::UBERON:0000997	AuG	Gene::965
Anatomy::UBERON:0000178	AuG	Gene::3162
Anatomy::UBERON:0001896	AuG	Gene::57689
Anatomy::UBERON:0000007	AuG	Gene::5257
Anatomy::UBERON:0001135	AuG	Gene::7045
Anatomy::UBERON:0000178	AuG	Gene::22878
Anatomy::UBERON:0002030	AuG	Gene::54455
Anatomy::UBERON:0002369	AuG	Gene::10535
Anatomy::UBERON:0000473	AuG	Gene::9209
Anatomy::UBERON:0001013	AuG	Gene::140738
Anatomy::UBERON:0002107	AuG	Gene::51136
Anatomy::UBERON:0001891	AuG	Gene::2495
Anatomy::UBERON:0002081	AuG	Gene::55786
Anatomy::UBERON:0000473	AuG	Gene::125919
Anatomy::UBERON:0001225	AuG	Gene::83861
Anatomy::UBERON:0002082	AuG	Gene::57679
Anatomy::UBERON:0000955	AuG	Gene::7786
Anatomy::UBERON:0001295	AuG	Gene::79829
Anatomy::UBERON:0001296	AuG	Gene::83638
Anatomy::UBERON:0001135	AuG	Gene::7175
Anatomy::UBERON:0001891	AuG	Gene::6323
Anatomy::UBERON:0002367	AuG	Gene::55612
Anatomy::UBERON:0000007	AuG	Gene::57559
Anatomy::UBERON:0001896	AuG	Gene::5653
Anatomy::UBERON:0002371	AuG	Gene::93974
Anatomy::UBERON:0002185	AuG	Gene::64849
Anatomy::UBERON:0000178	AuG	Gene::8493
Anatomy::UBERON:0002240	AuG	Gene::6415
Anatomy::UBERON:0002030	AuG	Gene::90379
Anatomy::UBERON:0001896	AuG	Gene::221687
Anatomy::UBERON:0002046	AuG	Gene::151525
Anatomy::UBERON:0000992	AuG	Gene::4157
Anatomy::UBERON:0000473	AuG	Gene::388799
Anatomy::UBERON:0000057	AuG	Gene::3479
Anatomy::UBERON:0002369	AuG	Gene::126792
Anatomy::UBERON:0002048	AuG	Gene::5371
Anatomy::UBERON:0000029	AuG	Gene::51571
Anatomy::UBERON:0000473	AuG	Gene::645840
Anatomy::UBERON:0001296	AuG	Gene::55904
Anatomy::UBERON:0002240	AuG	Gene::27333
Anatomy::UBERON:0000948	AuG	Gene::81631
Anatomy::UBERON:0001675	AuG	Gene::6909
Anatomy::UBERON:0000473	AuG	Gene::140881
Anatomy::UBERON:0002371	AuG	Gene::64419
Anatomy::UBERON:0002371	AuG	Gene::5739
Anatomy::UBERON:0000057	AuG	Gene::54904
Anatomy::UBERON:0002371	AuG	Gene::6583
Anatomy::UBERON:0000473	AuG	Gene::54700
Anatomy::UBERON:0000473	AuG	Gene::100130519
Anatomy::UBERON:0000178	AuG	Gene::54107
Anatomy::UBERON:0002081	AuG	Gene::79074
Anatomy::UBERON:0002369	AuG	Gene::9754
Anatomy::UBERON:0002081	AuG	Gene::6422
Anatomy::UBERON:0001675	AuG	Gene::26115
Anatomy::UBERON:0002369	AuG	Gene::6638
Anatomy::UBERON:0001225	AuG	Gene::65124
Anatomy::UBERON:0001296	AuG	Gene::6872
Anatomy::UBERON:0000996	AuG	Gene::64843
Anatomy::UBERON:0002107	AuG	Gene::3764
Anatomy::UBERON:0001013	AuG	Gene::10974
Anatomy::UBERON:0000178	AuG	Gene::5004
Anatomy::UBERON:0001225	AuG	Gene::115701
Anatomy::UBERON:0001675	AuG	Gene::54414
Anatomy::UBERON:0002046	AuG	Gene::400451
Anatomy::UBERON:0000955	AuG	Gene::116064
Anatomy::UBERON:0001891	AuG	Gene::23043
Anatomy::UBERON:0000997	AuG	Gene::7430
Anatomy::UBERON:0000002	AuG	Gene::216
Anatomy::UBERON:0001896	AuG	Gene::54149
Anatomy::UBERON:0001235	AuG	Gene::1491
Anatomy::UBERON:0000996	AuG	Gene::4015
Anatomy::UBERON:0000473	AuG	Gene::26507
Anatomy::UBERON:0000007	AuG	Gene::2617
Anatomy::UBERON:0002369	AuG	Gene::28960
Anatomy::UBERON:0002046	AuG	Gene::120
Anatomy::UBERON:0001891	AuG	Gene::8632
Anatomy::UBERON:0002082	AuG	Gene::55856
Anatomy::UBERON:0000178	AuG	Gene::23351
Anatomy::UBERON:0001013	AuG	Gene::399512
Anatomy::UBERON:0001891	AuG	Gene::1837
Anatomy::UBERON:0002371	AuG	Gene::51362
Anatomy::UBERON:0000029	AuG	Gene::1385
Anatomy::UBERON:0002030	AuG	Gene::6920
Anatomy::UBERON:0002107	AuG	Gene::91647
Anatomy::UBERON:0002037	AuG	Gene::81609
Anatomy::UBERON:0002369	AuG	Gene::65055
Anatomy::UBERON:0001044	AuG	Gene::57147
Anatomy::UBERON:0001044	AuG	Gene::55577
Anatomy::UBERON:0000992	AuG	Gene::8788
Anatomy::UBERON:0001675	AuG	Gene::83594
Anatomy::UBERON:0000955	AuG	Gene::1641
Anatomy::UBERON:0000057	AuG	Gene::133619
Anatomy::UBERON:0002107	AuG	Gene::51602
Anatomy::UBERON:0001013	AuG	Gene::5502
Anatomy::UBERON:0000002	AuG	Gene::2260
Anatomy::UBERON:0000473	AuG	Gene::219557
Anatomy::UBERON:0002081	AuG	Gene::5239
Anatomy::UBERON:0000948	AuG	Gene::22955
Anatomy::UBERON:0000955	AuG	Gene::547
Anatomy::UBERON:0001296	AuG	Gene::57590
Anatomy::UBERON:0000997	AuG	Gene::1891
Anatomy::UBERON:0000473	AuG	Gene::4108
Anatomy::UBERON:0001296	AuG	Gene::23331
Anatomy::UBERON:0000955	AuG	Gene::128611
Anatomy::UBERON:0002369	AuG	Gene::9771
Anatomy::UBERON:0000057	AuG	Gene::27129
Anatomy::UBERON:0000996	AuG	Gene::79768
Anatomy::UBERON:0000948	AuG	Gene::283742
Anatomy::UBERON:0002371	AuG	Gene::4482
Anatomy::UBERON:0002037	AuG	Gene::273
Anatomy::UBERON:0002107	AuG	Gene::25873
Anatomy::UBERON:0002369	AuG	Gene::340542
Anatomy::UBERON:0002048	AuG	Gene::84636
Anatomy::UBERON:0001044	AuG	Gene::1832
Anatomy::UBERON:0003126	AuG	Gene::80830
Anatomy::UBERON:0002369	AuG	Gene::51339
Anatomy::UBERON:0000948	AuG	Gene::25898
Anatomy::UBERON:0000948	AuG	Gene::60485
Anatomy::UBERON:0000997	AuG	Gene::1803
Anatomy::UBERON:0000473	AuG	Gene::80178
Anatomy::UBERON:0000178	AuG	Gene::55300
Anatomy::UBERON:0000178	AuG	Gene::51277
Anatomy::UBERON:0000473	AuG	Gene::79961
Anatomy::UBERON:0000002	AuG	Gene::80824
Anatomy::UBERON:0001675	AuG	Gene::23671
Anatomy::UBERON:0002048	AuG	Gene::56253
Anatomy::UBERON:0002107	AuG	Gene::81542
Anatomy::UBERON:0001896	AuG	Gene::10278
Anatomy::UBERON:0001891	AuG	Gene::65265
Anatomy::UBERON:0002081	AuG	Gene::23587
Anatomy::UBERON:0002369	AuG	Gene::138307
Anatomy::UBERON:0002046	AuG	Gene::1514
Anatomy::UBERON:0001225	AuG	Gene::5092
Anatomy::UBERON:0002369	AuG	Gene::79760
Anatomy::UBERON:0000997	AuG	Gene::1175
Anatomy::UBERON:0002030	AuG	Gene::2222
Anatomy::UBERON:0000955	AuG	Gene::85478
Anatomy::UBERON:0001675	AuG	Gene::80830
Anatomy::UBERON:0000178	AuG	Gene::10957
Anatomy::UBERON:0001891	AuG	Gene::9218
Anatomy::UBERON:0001235	AuG	Gene::55219
Anatomy::UBERON:0001013	AuG	Gene::116535
Anatomy::UBERON:0002369	AuG	Gene::9967
Anatomy::UBERON:0000007	AuG	Gene::54973
Anatomy::UBERON:0000955	AuG	Gene::374378
Anatomy::UBERON:0002048	AuG	Gene::144195
Anatomy::UBERON:0000948	AuG	Gene::55973
Anatomy::UBERON:0002240	AuG	Gene::2760
Anatomy::UBERON:0000007	AuG	Gene::7587
Anatomy::UBERON:0001135	AuG	Gene::3417
Anatomy::UBERON:0000007	AuG	Gene::9451
Anatomy::UBERON:0000992	AuG	Gene::8493
Anatomy::UBERON:0000955	AuG	Gene::1524
Anatomy::UBERON:0000178	AuG	Gene::116092
Anatomy::UBERON:0002081	AuG	Gene::291
Anatomy::UBERON:0002037	AuG	Gene::147923
Anatomy::UBERON:0002048	AuG	Gene::653499
Anatomy::UBERON:0000955	AuG	Gene::64168
Anatomy::UBERON:0000473	AuG	Gene::27250
Anatomy::UBERON:0002369	AuG	Gene::3071
Anatomy::UBERON:0000473	AuG	Gene::166012
Anatomy::UBERON:0001893	AuG	Gene::6695
Anatomy::UBERON:0002037	AuG	Gene::347517
Anatomy::UBERON:0002107	AuG	Gene::84545
Anatomy::UBERON:0002369	AuG	Gene::51427
Anatomy::UBERON:0000057	AuG	Gene::6137
Anatomy::UBERON:0001891	AuG	Gene::10622
Anatomy::UBERON:0000473	AuG	Gene::4741
Anatomy::UBERON:0001675	AuG	Gene::51164
Anatomy::UBERON:0000178	AuG	Gene::6103
Anatomy::UBERON:0000955	AuG	Gene::54039
Anatomy::UBERON:0002046	AuG	Gene::6139
Anatomy::UBERON:0000955	AuG	Gene::7532
Anatomy::UBERON:0002107	AuG	Gene::64848
Anatomy::UBERON:0000473	AuG	Gene::5921
Anatomy::UBERON:0002082	AuG	Gene::165918
Anatomy::UBERON:0001295	AuG	Gene::9612
Anatomy::UBERON:0002107	AuG	Gene::2936
Anatomy::UBERON:0002037	AuG	Gene::256051
Anatomy::UBERON:0002371	AuG	Gene::1746
Anatomy::UBERON:0002185	AuG	Gene::9910
Anatomy::UBERON:0002046	AuG	Gene::10411
Anatomy::UBERON:0001296	AuG	Gene::79869
Anatomy::UBERON:0001013	AuG	Gene::8322
Anatomy::UBERON:0001296	AuG	Gene::6938
Anatomy::UBERON:0000955	AuG	Gene::5064
Anatomy::UBERON:0002048	AuG	Gene::131873
Anatomy::UBERON:0002046	AuG	Gene::10605
Anatomy::UBERON:0000995	AuG	Gene::10950
Anatomy::UBERON:0000992	AuG	Gene::29087
Anatomy::UBERON:0000178	AuG	Gene::8943
Anatomy::UBERON:0000002	AuG	Gene::51174
Anatomy::UBERON:0000029	AuG	Gene::5335
Anatomy::UBERON:0000997	AuG	Gene::9183
Anatomy::UBERON:0000178	AuG	Gene::140730
Anatomy::UBERON:0002030	AuG	Gene::84256
Anatomy::UBERON:0002369	AuG	Gene::8678
Anatomy::UBERON:0002369	AuG	Gene::27319
Anatomy::UBERON:0001235	AuG	Gene::718
Anatomy::UBERON:0002107	AuG	Gene::9509
Anatomy::UBERON:0001225	AuG	Gene::196483
Anatomy::UBERON:0000007	AuG	Gene::200150
Anatomy::UBERON:0002185	AuG	Gene::125
Anatomy::UBERON:0000473	AuG	Gene::5619
Anatomy::UBERON:0002240	AuG	Gene::4054
Anatomy::UBERON:0002369	AuG	Gene::967
Anatomy::UBERON:0000473	AuG	Gene::10103
Anatomy::UBERON:0003126	AuG	Gene::7802
Anatomy::UBERON:0002048	AuG	Gene::9663
Anatomy::UBERON:0002030	AuG	Gene::5099
Anatomy::UBERON:0002185	AuG	Gene::7498
Anatomy::UBERON:0000955	AuG	Gene::22895
Anatomy::UBERON:0002037	AuG	Gene::57060
Anatomy::UBERON:0002081	AuG	Gene::2274
Anatomy::UBERON:0002046	AuG	Gene::51626
Anatomy::UBERON:0002037	AuG	Gene::55466
Anatomy::UBERON:0001295	AuG	Gene::53407
Anatomy::UBERON:0001296	AuG	Gene::7871
Anatomy::UBERON:0002081	AuG	Gene::27351
Anatomy::UBERON:0000002	AuG	Gene::2000
Anatomy::UBERON:0002046	AuG	Gene::10103
Anatomy::UBERON:0000955	AuG	Gene::8799
Anatomy::UBERON:0000948	AuG	Gene::55831
Anatomy::UBERON:0000997	AuG	Gene::3881
Anatomy::UBERON:0002369	AuG	Gene::259308
Anatomy::UBERON:0002369	AuG	Gene::23214
Anatomy::UBERON:0002107	AuG	Gene::84650
Anatomy::UBERON:0000473	AuG	Gene::54877
Anatomy::UBERON:0001013	AuG	Gene::4828
Anatomy::UBERON:0001013	AuG	Gene::54438
Anatomy::UBERON:0002037	AuG	Gene::64137
Anatomy::UBERON:0000473	AuG	Gene::661
Anatomy::UBERON:0002048	AuG	Gene::2869
Anatomy::UBERON:0000057	AuG	Gene::5787
Anatomy::UBERON:0001296	AuG	Gene::4853
Anatomy::UBERON:0000007	AuG	Gene::5325
Anatomy::UBERON:0001893	AuG	Gene::55288
Anatomy::UBERON:0000996	AuG	Gene::5328
Anatomy::UBERON:0001891	AuG	Gene::128414
Anatomy::UBERON:0000995	AuG	Gene::7082
Anatomy::UBERON:0000992	AuG	Gene::6943
Anatomy::UBERON:0001013	AuG	Gene::137964
Anatomy::UBERON:0002081	AuG	Gene::55031
Anatomy::UBERON:0000002	AuG	Gene::8613
Anatomy::UBERON:0002082	AuG	Gene::783
Anatomy::UBERON:0001135	AuG	Gene::1398
Anatomy::UBERON:0002030	AuG	Gene::285527
Anatomy::UBERON:0000178	AuG	Gene::4074
Anatomy::UBERON:0000178	AuG	Gene::1890
Anatomy::UBERON:0001896	AuG	Gene::23387
Anatomy::UBERON:0001044	AuG	Gene::81031
Anatomy::UBERON:0002046	AuG	Gene::4241
Anatomy::UBERON:0002046	AuG	Gene::5205
Anatomy::UBERON:0002048	AuG	Gene::153571
Anatomy::UBERON:0001044	AuG	Gene::58505
Anatomy::UBERON:0000996	AuG	Gene::1809
Anatomy::UBERON:0003126	AuG	Gene::1770
Anatomy::UBERON:0001013	AuG	Gene::23107
Anatomy::UBERON:0002037	AuG	Gene::7767
Anatomy::UBERON:0001896	AuG	Gene::8936
Anatomy::UBERON:0002185	AuG	Gene::8323
Anatomy::UBERON:0002107	AuG	Gene::1312
Anatomy::UBERON:0002081	AuG	Gene::64969
Anatomy::UBERON:0001893	AuG	Gene::2558
Anatomy::UBERON:0002046	AuG	Gene::79781
Anatomy::UBERON:0002081	AuG	Gene::7130
Anatomy::UBERON:0002107	AuG	Gene::563
Anatomy::UBERON:0000955	AuG	Gene::2077
Anatomy::UBERON:0002037	AuG	Gene::115207
Anatomy::UBERON:0002030	AuG	Gene::54434
Anatomy::UBERON:0000955	AuG	Gene::1114
Anatomy::UBERON:0002030	AuG	Gene::7020
Anatomy::UBERON:0000002	AuG	Gene::27147
Anatomy::UBERON:0001044	AuG	Gene::54762
Anatomy::UBERON:0000948	AuG	Gene::10395
Anatomy::UBERON:0002240	AuG	Gene::56987
Anatomy::UBERON:0002240	AuG	Gene::55752
Anatomy::UBERON:0001013	AuG	Gene::729359
Anatomy::UBERON:0001296	AuG	Gene::166336
Anatomy::UBERON:0000996	AuG	Gene::166336
Anatomy::UBERON:0003126	AuG	Gene::1847
Anatomy::UBERON:0001044	AuG	Gene::51614
Anatomy::UBERON:0000057	AuG	Gene::10713
Anatomy::UBERON:0001225	AuG	Gene::83543
Anatomy::UBERON:0000955	AuG	Gene::164045
Anatomy::UBERON:0000178	AuG	Gene::80010
Anatomy::UBERON:0002037	AuG	Gene::3265
Anatomy::UBERON:0001013	AuG	Gene::56998
Anatomy::UBERON:0001675	AuG	Gene::119
Anatomy::UBERON:0000178	AuG	Gene::284406
Anatomy::UBERON:0001295	AuG	Gene::89932
Anatomy::UBERON:0001893	AuG	Gene::80150
Anatomy::UBERON:0002240	AuG	Gene::11240
Anatomy::UBERON:0002037	AuG	Gene::23373
Anatomy::UBERON:0001893	AuG	Gene::3773
Anatomy::UBERON:0000992	AuG	Gene::80336
Anatomy::UBERON:0001296	AuG	Gene::4236
Anatomy::UBERON:0001893	AuG	Gene::55187
Anatomy::UBERON:0002369	AuG	Gene::7541
Anatomy::UBERON:0002082	AuG	Gene::57553
Anatomy::UBERON:0002030	AuG	Gene::7832
Anatomy::UBERON:0002369	AuG	Gene::64427
Anatomy::UBERON:0001225	AuG	Gene::83641
Anatomy::UBERON:0000473	AuG	Gene::1063
Anatomy::UBERON:0002030	AuG	Gene::2737
Anatomy::UBERON:0000178	AuG	Gene::678
Anatomy::UBERON:0000473	AuG	Gene::8833
Anatomy::UBERON:0001013	AuG	Gene::10787
Anatomy::UBERON:0002107	AuG	Gene::80824
Anatomy::UBERON:0000178	AuG	Gene::162979
Anatomy::UBERON:0000948	AuG	Gene::23389
Anatomy::UBERON:0000997	AuG	Gene::1936
Anatomy::UBERON:0001893	AuG	Gene::23492
Anatomy::UBERON:0002369	AuG	Gene::3487
Anatomy::UBERON:0001891	AuG	Gene::23258
Anatomy::UBERON:0002107	AuG	Gene::79924
Anatomy::UBERON:0002037	AuG	Gene::22905
Anatomy::UBERON:0001295	AuG	Gene::24137
Anatomy::UBERON:0002046	AuG	Gene::2653
Anatomy::UBERON:0002367	AuG	Gene::26071
Anatomy::UBERON:0002082	AuG	Gene::335
Anatomy::UBERON:0002371	AuG	Gene::4775
Anatomy::UBERON:0000002	AuG	Gene::9644
Anatomy::UBERON:0000178	AuG	Gene::220929
Anatomy::UBERON:0000178	AuG	Gene::6868
Anatomy::UBERON:0002037	AuG	Gene::9486
Anatomy::UBERON:0001891	AuG	Gene::51024
Anatomy::UBERON:0000029	AuG	Gene::115111
Anatomy::UBERON:0000178	AuG	Gene::10077
Anatomy::UBERON:0001044	AuG	Gene::55568
Anatomy::UBERON:0002048	AuG	Gene::8578
Anatomy::UBERON:0001891	AuG	Gene::28996
Anatomy::UBERON:0001675	AuG	Gene::50484
Anatomy::UBERON:0001896	AuG	Gene::9399
Anatomy::UBERON:0002037	AuG	Gene::27101
Anatomy::UBERON:0001891	AuG	Gene::23335
Anatomy::UBERON:0001225	AuG	Gene::2710
Anatomy::UBERON:0002048	AuG	Gene::3398
Anatomy::UBERON:0000992	AuG	Gene::283849
Anatomy::UBERON:0002369	AuG	Gene::90850
Anatomy::UBERON:0000955	AuG	Gene::390928
Anatomy::UBERON:0000996	AuG	Gene::25923
Anatomy::UBERON:0002037	AuG	Gene::11311
Anatomy::UBERON:0002037	AuG	Gene::27345
Anatomy::UBERON:0000955	AuG	Gene::641339
Anatomy::UBERON:0000473	AuG	Gene::2232
Anatomy::UBERON:0000473	AuG	Gene::646603
Anatomy::UBERON:0002371	AuG	Gene::2352
Anatomy::UBERON:0000996	AuG	Gene::23194
Anatomy::UBERON:0000955	AuG	Gene::55090
Anatomy::UBERON:0002107	AuG	Gene::140732
Anatomy::UBERON:0000996	AuG	Gene::219988
Anatomy::UBERON:0001135	AuG	Gene::26020
Anatomy::UBERON:0000955	AuG	Gene::254778
Anatomy::UBERON:0002367	AuG	Gene::6152
Anatomy::UBERON:0000996	AuG	Gene::92181
Anatomy::UBERON:0000955	AuG	Gene::10840
Anatomy::UBERON:0000029	AuG	Gene::901
Anatomy::UBERON:0001013	AuG	Gene::57030
Anatomy::UBERON:0002369	AuG	Gene::22995
Anatomy::UBERON:0001225	AuG	Gene::440503
Anatomy::UBERON:0000007	AuG	Gene::5000
Anatomy::UBERON:0002369	AuG	Gene::403313
Anatomy::UBERON:0000473	AuG	Gene::79269
Anatomy::UBERON:0002030	AuG	Gene::3283
Anatomy::UBERON:0000007	AuG	Gene::23175
Anatomy::UBERON:0001675	AuG	Gene::57118
Anatomy::UBERON:0002081	AuG	Gene::522
Anatomy::UBERON:0000992	AuG	Gene::55893
Anatomy::UBERON:0000473	AuG	Gene::123872
Anatomy::UBERON:0000057	AuG	Gene::201973
Anatomy::UBERON:0002048	AuG	Gene::7311
Anatomy::UBERON:0003126	AuG	Gene::1580
Anatomy::UBERON:0001295	AuG	Gene::1062
Anatomy::UBERON:0000002	AuG	Gene::54434
Anatomy::UBERON:0000029	AuG	Gene::7841
Anatomy::UBERON:0002371	AuG	Gene::9050
Anatomy::UBERON:0000997	AuG	Gene::928
Anatomy::UBERON:0000178	AuG	Gene::976
Anatomy::UBERON:0000178	AuG	Gene::23398
Anatomy::UBERON:0000029	AuG	Gene::64174
Anatomy::UBERON:0001235	AuG	Gene::117854
Anatomy::UBERON:0001044	AuG	Gene::54780
Anatomy::UBERON:0000948	AuG	Gene::128077
Anatomy::UBERON:0000948	AuG	Gene::146691
Anatomy::UBERON:0000002	AuG	Gene::10008
Anatomy::UBERON:0002046	AuG	Gene::199990
Anatomy::UBERON:0002367	AuG	Gene::115817
Anatomy::UBERON:0001235	AuG	Gene::26164
Anatomy::UBERON:0000029	AuG	Gene::55103
Anatomy::UBERON:0000948	AuG	Gene::643418
Anatomy::UBERON:0002371	AuG	Gene::283450
Anatomy::UBERON:0000992	AuG	Gene::146540
Anatomy::UBERON:0001296	AuG	Gene::91272
Anatomy::UBERON:0002369	AuG	Gene::23452
Anatomy::UBERON:0000955	AuG	Gene::81853
Anatomy::UBERON:0002046	AuG	Gene::283383
Anatomy::UBERON:0000948	AuG	Gene::23381
Anatomy::UBERON:0001891	AuG	Gene::5601
Anatomy::UBERON:0000955	AuG	Gene::29
Anatomy::UBERON:0001675	AuG	Gene::27314
Anatomy::UBERON:0000473	AuG	Gene::254268
Anatomy::UBERON:0002367	AuG	Gene::23060
Anatomy::UBERON:0000997	AuG	Gene::201501
Anatomy::UBERON:0001675	AuG	Gene::55284
Anatomy::UBERON:0002082	AuG	Gene::251
Anatomy::UBERON:0000997	AuG	Gene::10577
Anatomy::UBERON:0001044	AuG	Gene::51227
Anatomy::UBERON:0001296	AuG	Gene::9322
Anatomy::UBERON:0001891	AuG	Gene::26074
Anatomy::UBERON:0002369	AuG	Gene::146429
Anatomy::UBERON:0000002	AuG	Gene::55181
Anatomy::UBERON:0001044	AuG	Gene::84304
Anatomy::UBERON:0000007	AuG	Gene::151827
Anatomy::UBERON:0000178	AuG	Gene::170954
Anatomy::UBERON:0002082	AuG	Gene::10168
Anatomy::UBERON:0001296	AuG	Gene::26960
Anatomy::UBERON:0001675	AuG	Gene::3750
Anatomy::UBERON:0001225	AuG	Gene::4092
Anatomy::UBERON:0000057	AuG	Gene::9674
Anatomy::UBERON:0000178	AuG	Gene::1806
Anatomy::UBERON:0002030	AuG	Gene::9898
Anatomy::UBERON:0002082	AuG	Gene::211
Anatomy::UBERON:0000178	AuG	Gene::3604
Anatomy::UBERON:0000473	AuG	Gene::91614
Anatomy::UBERON:0000948	AuG	Gene::4292
Anatomy::UBERON:0001013	AuG	Gene::5073
Anatomy::UBERON:0001675	AuG	Gene::83941
Anatomy::UBERON:0002030	AuG	Gene::80308
Anatomy::UBERON:0001296	AuG	Gene::221895
Anatomy::UBERON:0001675	AuG	Gene::22919
Anatomy::UBERON:0001225	AuG	Gene::3081
Anatomy::UBERON:0000057	AuG	Gene::51031
Anatomy::UBERON:0000057	AuG	Gene::114898
Anatomy::UBERON:0001295	AuG	Gene::9837
Anatomy::UBERON:0001235	AuG	Gene::8654
Anatomy::UBERON:0001135	AuG	Gene::23325
Anatomy::UBERON:0001225	AuG	Gene::152189
Anatomy::UBERON:0001044	AuG	Gene::1979
Anatomy::UBERON:0000057	AuG	Gene::1191
Anatomy::UBERON:0000992	AuG	Gene::203447
Anatomy::UBERON:0001296	AuG	Gene::9851
Anatomy::UBERON:0002369	AuG	Gene::7412
Anatomy::UBERON:0001296	AuG	Gene::7044
Anatomy::UBERON:0002048	AuG	Gene::6734
Anatomy::UBERON:0002037	AuG	Gene::8427
Anatomy::UBERON:0000473	AuG	Gene::84295
Anatomy::UBERON:0000473	AuG	Gene::401387
Anatomy::UBERON:0000007	AuG	Gene::64778
Anatomy::UBERON:0000948	AuG	Gene::23553
Anatomy::UBERON:0000955	AuG	Gene::4325
Anatomy::UBERON:0002107	AuG	Gene::6097
Anatomy::UBERON:0000955	AuG	Gene::84280
Anatomy::UBERON:0000007	AuG	Gene::1804
Anatomy::UBERON:0002081	AuG	Gene::85461
Anatomy::UBERON:0002240	AuG	Gene::9896
Anatomy::UBERON:0002369	AuG	Gene::79090
Anatomy::UBERON:0001235	AuG	Gene::585
Anatomy::UBERON:0002367	AuG	Gene::401944
Anatomy::UBERON:0000996	AuG	Gene::3908
Anatomy::UBERON:0001225	AuG	Gene::374395
Anatomy::UBERON:0000057	AuG	Gene::6667
Anatomy::UBERON:0002371	AuG	Gene::55191
Anatomy::UBERON:0001225	AuG	Gene::9376
Anatomy::UBERON:0002030	AuG	Gene::11224
Anatomy::UBERON:0002046	AuG	Gene::643854
Anatomy::UBERON:0001044	AuG	Gene::84167
Anatomy::UBERON:0002046	AuG	Gene::9870
Anatomy::UBERON:0001235	AuG	Gene::9618
Anatomy::UBERON:0002030	AuG	Gene::3205
Anatomy::UBERON:0002048	AuG	Gene::115727
Anatomy::UBERON:0002369	AuG	Gene::79841
Anatomy::UBERON:0001013	AuG	Gene::10501
Anatomy::UBERON:0002081	AuG	Gene::8277
Anatomy::UBERON:0000997	AuG	Gene::3227
Anatomy::UBERON:0000057	AuG	Gene::4247
Anatomy::UBERON:0000007	AuG	Gene::91683
Anatomy::UBERON:0002240	AuG	Gene::4978
Anatomy::UBERON:0000029	AuG	Gene::5922
Anatomy::UBERON:0000948	AuG	Gene::57678
Anatomy::UBERON:0001296	AuG	Gene::9338
Anatomy::UBERON:0002185	AuG	Gene::7718
Anatomy::UBERON:0000995	AuG	Gene::22850
Anatomy::UBERON:0001675	AuG	Gene::402573
Anatomy::UBERON:0001891	AuG	Gene::9941
Anatomy::UBERON:0001675	AuG	Gene::5354
Anatomy::UBERON:0002240	AuG	Gene::54940
