source	metaedge	target
Disease::DOID:0050156	DdG	Gene::5935
Disease::DOID:1324	DdG	Gene::3577
Disease::DOID:263	DdG	Gene::1381
Disease::DOID:1612	DdG	Gene::81553
Disease::DOID:1324	DdG	Gene::3135
Disease::DOID:2394	DdG	Gene::51702
Disease::DOID:7148	DdG	Gene::23524
Disease::DOID:7693	DdG	Gene::260293
Disease::DOID:986	DdG	Gene::10523
Disease::DOID:2394	DdG	Gene::139231
Disease::DOID:986	DdG	Gene::347735
Disease::DOID:10652	DdG	Gene::8618
Disease::DOID:8778	DdG	Gene::2894
Disease::DOID:0050742	DdG	Gene::51166
Disease::DOID:10763	DdG	Gene::54033
Disease::DOID:986	DdG	Gene::54468
Disease::DOID:7148	DdG	Gene::2130
Disease::DOID:14227	DdG	Gene::1539
Disease::DOID:3083	DdG	Gene::6856
Disease::DOID:2531	DdG	Gene::7148
Disease::DOID:1793	DdG	Gene::9194
Disease::DOID:7147	DdG	Gene::8227
Disease::DOID:0050742	DdG	Gene::10664
Disease::DOID:7693	DdG	Gene::22889
Disease::DOID:1612	DdG	Gene::2247
Disease::DOID:263	DdG	Gene::23382
Disease::DOID:9206	DdG	Gene::5315
Disease::DOID:0050742	DdG	Gene::256586
Disease::DOID:0050156	DdG	Gene::1131
Disease::DOID:9206	DdG	Gene::7739
Disease::DOID:5419	DdG	Gene::3609
Disease::DOID:7148	DdG	Gene::10491
Disease::DOID:13223	DdG	Gene::92342
Disease::DOID:418	DdG	Gene::5243
Disease::DOID:9008	DdG	Gene::10165
Disease::DOID:0050742	DdG	Gene::51585
Disease::DOID:219	DdG	Gene::23312
Disease::DOID:8778	DdG	Gene::93974
Disease::DOID:7693	DdG	Gene::23012
Disease::DOID:1612	DdG	Gene::125
Disease::DOID:3083	DdG	Gene::10276
Disease::DOID:13223	DdG	Gene::55005
Disease::DOID:7693	DdG	Gene::10499
Disease::DOID:1324	DdG	Gene::80133
Disease::DOID:8577	DdG	Gene::5058
Disease::DOID:8893	DdG	Gene::51147
Disease::DOID:1793	DdG	Gene::353088
Disease::DOID:9206	DdG	Gene::1272
Disease::DOID:9008	DdG	Gene::5003
Disease::DOID:7148	DdG	Gene::390433
Disease::DOID:2986	DdG	Gene::118987
Disease::DOID:418	DdG	Gene::1676
Disease::DOID:8893	DdG	Gene::4209
Disease::DOID:8577	DdG	Gene::7748
Disease::DOID:0050742	DdG	Gene::116224
Disease::DOID:1793	DdG	Gene::9856
Disease::DOID:332	DdG	Gene::122616
Disease::DOID:7148	DdG	Gene::949
Disease::DOID:2531	DdG	Gene::9882
Disease::DOID:10652	DdG	Gene::54955
Disease::DOID:9008	DdG	Gene::10794
Disease::DOID:7693	DdG	Gene::23511
Disease::DOID:14227	DdG	Gene::5590
Disease::DOID:1909	DdG	Gene::9982
Disease::DOID:13223	DdG	Gene::3727
Disease::DOID:12365	DdG	Gene::84293
Disease::DOID:1612	DdG	Gene::10580
Disease::DOID:8893	DdG	Gene::57820
Disease::DOID:8778	DdG	Gene::51650
Disease::DOID:8778	DdG	Gene::4999
Disease::DOID:7148	DdG	Gene::9043
Disease::DOID:8893	DdG	Gene::5376
Disease::DOID:14330	DdG	Gene::5687
Disease::DOID:14227	DdG	Gene::161753
Disease::DOID:2986	DdG	Gene::115703
Disease::DOID:418	DdG	Gene::29090
Disease::DOID:219	DdG	Gene::6786
Disease::DOID:7693	DdG	Gene::577
Disease::DOID:1909	DdG	Gene::3606
Disease::DOID:14330	DdG	Gene::55521
Disease::DOID:0050741	DdG	Gene::54951
Disease::DOID:7693	DdG	Gene::84792
Disease::DOID:0050742	DdG	Gene::4731
Disease::DOID:2986	DdG	Gene::85458
Disease::DOID:10652	DdG	Gene::10939
Disease::DOID:5419	DdG	Gene::9862
Disease::DOID:7148	DdG	Gene::2872
Disease::DOID:9970	DdG	Gene::4881
Disease::DOID:263	DdG	Gene::525
Disease::DOID:3083	DdG	Gene::7276
Disease::DOID:2986	DdG	Gene::8668
Disease::DOID:0050156	DdG	Gene::274
Disease::DOID:8893	DdG	Gene::10424
Disease::DOID:7148	DdG	Gene::202018
Disease::DOID:1324	DdG	Gene::55188
Disease::DOID:332	DdG	Gene::55328
Disease::DOID:0050156	DdG	Gene::54801
Disease::DOID:2986	DdG	Gene::1537
Disease::DOID:418	DdG	Gene::58486
Disease::DOID:12365	DdG	Gene::10314
Disease::DOID:0050156	DdG	Gene::10299
Disease::DOID:635	DdG	Gene::5176
Disease::DOID:8778	DdG	Gene::9258
Disease::DOID:3083	DdG	Gene::9452
Disease::DOID:824	DdG	Gene::23380
Disease::DOID:12365	DdG	Gene::389816
Disease::DOID:14227	DdG	Gene::121273
Disease::DOID:219	DdG	Gene::9685
Disease::DOID:8577	DdG	Gene::23229
Disease::DOID:14227	DdG	Gene::25790
Disease::DOID:5419	DdG	Gene::9638
Disease::DOID:8893	DdG	Gene::113246
Disease::DOID:1793	DdG	Gene::23566
Disease::DOID:2377	DdG	Gene::9425
Disease::DOID:0050156	DdG	Gene::22914
Disease::DOID:219	DdG	Gene::2110
Disease::DOID:14330	DdG	Gene::51068
Disease::DOID:332	DdG	Gene::51162
Disease::DOID:332	DdG	Gene::60312
Disease::DOID:1612	DdG	Gene::9223
Disease::DOID:1612	DdG	Gene::2770
Disease::DOID:9206	DdG	Gene::230
Disease::DOID:9008	DdG	Gene::255027
Disease::DOID:14330	DdG	Gene::55733
Disease::DOID:635	DdG	Gene::157567
Disease::DOID:2531	DdG	Gene::26049
Disease::DOID:8577	DdG	Gene::1327
Disease::DOID:1612	DdG	Gene::84171
Disease::DOID:3083	DdG	Gene::200424
Disease::DOID:986	DdG	Gene::9989
Disease::DOID:9206	DdG	Gene::9524
Disease::DOID:3083	DdG	Gene::9672
Disease::DOID:9206	DdG	Gene::91298
Disease::DOID:1324	DdG	Gene::60482
Disease::DOID:7693	DdG	Gene::57595
Disease::DOID:0050742	DdG	Gene::440193
Disease::DOID:11612	DdG	Gene::7134
Disease::DOID:986	DdG	Gene::7465
Disease::DOID:11612	DdG	Gene::54881
Disease::DOID:0050742	DdG	Gene::8507
Disease::DOID:263	DdG	Gene::360
Disease::DOID:1909	DdG	Gene::10133
Disease::DOID:14227	DdG	Gene::414157
Disease::DOID:219	DdG	Gene::515
Disease::DOID:5419	DdG	Gene::85865
Disease::DOID:7148	DdG	Gene::26960
Disease::DOID:418	DdG	Gene::23274
Disease::DOID:9206	DdG	Gene::7165
Disease::DOID:7148	DdG	Gene::25992
Disease::DOID:219	DdG	Gene::6314
Disease::DOID:10652	DdG	Gene::54927
Disease::DOID:10652	DdG	Gene::378
Disease::DOID:7693	DdG	Gene::80108
Disease::DOID:3083	DdG	Gene::488
Disease::DOID:9008	DdG	Gene::4791
Disease::DOID:0050156	DdG	Gene::221687
Disease::DOID:9008	DdG	Gene::25932
Disease::DOID:8778	DdG	Gene::3858
Disease::DOID:418	DdG	Gene::84062
Disease::DOID:7148	DdG	Gene::4782
Disease::DOID:219	DdG	Gene::22920
Disease::DOID:2531	DdG	Gene::53826
Disease::DOID:5419	DdG	Gene::653486
Disease::DOID:5419	DdG	Gene::2067
Disease::DOID:1324	DdG	Gene::81888
Disease::DOID:7693	DdG	Gene::3400
Disease::DOID:263	DdG	Gene::54805
Disease::DOID:2531	DdG	Gene::1880
Disease::DOID:263	DdG	Gene::146223
Disease::DOID:1324	DdG	Gene::3127
Disease::DOID:5419	DdG	Gene::3020
Disease::DOID:635	DdG	Gene::6874
Disease::DOID:8778	DdG	Gene::904
Disease::DOID:2986	DdG	Gene::9367
Disease::DOID:1612	DdG	Gene::57685
Disease::DOID:7147	DdG	Gene::9857
Disease::DOID:14227	DdG	Gene::83983
Disease::DOID:263	DdG	Gene::8555
Disease::DOID:1793	DdG	Gene::7434
Disease::DOID:14227	DdG	Gene::171023
Disease::DOID:263	DdG	Gene::29947
Disease::DOID:3083	DdG	Gene::140876
Disease::DOID:7693	DdG	Gene::56937
Disease::DOID:12365	DdG	Gene::55624
Disease::DOID:0050156	DdG	Gene::256021
Disease::DOID:7693	DdG	Gene::27067
Disease::DOID:418	DdG	Gene::3337
Disease::DOID:13223	DdG	Gene::79735
Disease::DOID:0050741	DdG	Gene::56985
Disease::DOID:14330	DdG	Gene::2171
Disease::DOID:7693	DdG	Gene::26032
Disease::DOID:1793	DdG	Gene::2255
Disease::DOID:263	DdG	Gene::53405
Disease::DOID:11612	DdG	Gene::54859
Disease::DOID:219	DdG	Gene::343
Disease::DOID:263	DdG	Gene::23268
Disease::DOID:8577	DdG	Gene::10194
Disease::DOID:7148	DdG	Gene::388820
Disease::DOID:10652	DdG	Gene::1149
Disease::DOID:11612	DdG	Gene::1874
Disease::DOID:13223	DdG	Gene::5375
Disease::DOID:5419	DdG	Gene::10262
Disease::DOID:10652	DdG	Gene::11095
Disease::DOID:7147	DdG	Gene::51586
Disease::DOID:3083	DdG	Gene::55274
Disease::DOID:3393	DdG	Gene::283106
Disease::DOID:635	DdG	Gene::7169
Disease::DOID:9206	DdG	Gene::9374
Disease::DOID:12365	DdG	Gene::971
Disease::DOID:986	DdG	Gene::57486
Disease::DOID:1324	DdG	Gene::55508
Disease::DOID:9970	DdG	Gene::23171
Disease::DOID:8893	DdG	Gene::90864
Disease::DOID:0050742	DdG	Gene::64753
Disease::DOID:8577	DdG	Gene::57121
Disease::DOID:9008	DdG	Gene::7994
Disease::DOID:14330	DdG	Gene::25979
Disease::DOID:1909	DdG	Gene::84893
Disease::DOID:5419	DdG	Gene::375387
Disease::DOID:1324	DdG	Gene::79660
Disease::DOID:2531	DdG	Gene::374977
Disease::DOID:0050742	DdG	Gene::114902
Disease::DOID:2986	DdG	Gene::9819
Disease::DOID:14227	DdG	Gene::55815
Disease::DOID:7693	DdG	Gene::84263
Disease::DOID:0050156	DdG	Gene::23411
Disease::DOID:8577	DdG	Gene::153396
Disease::DOID:986	DdG	Gene::326340
Disease::DOID:2986	DdG	Gene::29107
Disease::DOID:0050156	DdG	Gene::64116
Disease::DOID:1793	DdG	Gene::57535
Disease::DOID:3083	DdG	Gene::10935
Disease::DOID:986	DdG	Gene::9586
Disease::DOID:5419	DdG	Gene::2051
Disease::DOID:3083	DdG	Gene::86
Disease::DOID:14227	DdG	Gene::84303
Disease::DOID:986	DdG	Gene::23657
Disease::DOID:12365	DdG	Gene::51611
Disease::DOID:9206	DdG	Gene::51094
Disease::DOID:14330	DdG	Gene::54842
Disease::DOID:8577	DdG	Gene::54499
Disease::DOID:1793	DdG	Gene::26025
Disease::DOID:1909	DdG	Gene::23077
Disease::DOID:8577	DdG	Gene::127262
Disease::DOID:1324	DdG	Gene::83666
Disease::DOID:1324	DdG	Gene::55885
Disease::DOID:13223	DdG	Gene::375057
Disease::DOID:11612	DdG	Gene::51068
Disease::DOID:2986	DdG	Gene::7803
Disease::DOID:8778	DdG	Gene::10946
Disease::DOID:0050741	DdG	Gene::51375
Disease::DOID:2986	DdG	Gene::5937
Disease::DOID:418	DdG	Gene::25821
Disease::DOID:635	DdG	Gene::6097
Disease::DOID:8577	DdG	Gene::10857
Disease::DOID:986	DdG	Gene::3861
Disease::DOID:219	DdG	Gene::64781
Disease::DOID:263	DdG	Gene::846
Disease::DOID:0050156	DdG	Gene::55340
Disease::DOID:263	DdG	Gene::1288
Disease::DOID:635	DdG	Gene::4216
Disease::DOID:3083	DdG	Gene::84627
Disease::DOID:0050742	DdG	Gene::7994
Disease::DOID:3083	DdG	Gene::2200
Disease::DOID:13223	DdG	Gene::2296
Disease::DOID:1909	DdG	Gene::93210
Disease::DOID:7693	DdG	Gene::1620
Disease::DOID:219	DdG	Gene::54854
Disease::DOID:635	DdG	Gene::4306
Disease::DOID:14227	DdG	Gene::146754
Disease::DOID:7693	DdG	Gene::6786
Disease::DOID:332	DdG	Gene::222658
Disease::DOID:8577	DdG	Gene::5067
Disease::DOID:0050742	DdG	Gene::134265
Disease::DOID:8577	DdG	Gene::285527
Disease::DOID:13223	DdG	Gene::4065
Disease::DOID:3083	DdG	Gene::79981
Disease::DOID:1324	DdG	Gene::4671
Disease::DOID:11612	DdG	Gene::51529
Disease::DOID:986	DdG	Gene::6272
Disease::DOID:3083	DdG	Gene::23174
Disease::DOID:11612	DdG	Gene::4313
Disease::DOID:9008	DdG	Gene::9811
Disease::DOID:0050156	DdG	Gene::94104
Disease::DOID:9008	DdG	Gene::5936
Disease::DOID:5419	DdG	Gene::414919
Disease::DOID:986	DdG	Gene::11078
Disease::DOID:418	DdG	Gene::6996
Disease::DOID:2394	DdG	Gene::1108
Disease::DOID:12365	DdG	Gene::9695
Disease::DOID:1612	DdG	Gene::83604
Disease::DOID:0050156	DdG	Gene::5876
Disease::DOID:1612	DdG	Gene::4128
Disease::DOID:11612	DdG	Gene::23671
Disease::DOID:10652	DdG	Gene::7965
Disease::DOID:11612	DdG	Gene::1211
Disease::DOID:11612	DdG	Gene::5327
Disease::DOID:1324	DdG	Gene::3739
Disease::DOID:1612	DdG	Gene::54780
Disease::DOID:7148	DdG	Gene::100132006
Disease::DOID:7147	DdG	Gene::23370
Disease::DOID:0050742	DdG	Gene::140461
Disease::DOID:0050156	DdG	Gene::26157
Disease::DOID:9008	DdG	Gene::7030
Disease::DOID:986	DdG	Gene::1501
Disease::DOID:824	DdG	Gene::10982
Disease::DOID:0050156	DdG	Gene::113791
Disease::DOID:2531	DdG	Gene::9252
Disease::DOID:7693	DdG	Gene::1465
Disease::DOID:635	DdG	Gene::64781
Disease::DOID:8778	DdG	Gene::80314
Disease::DOID:1793	DdG	Gene::2813
Disease::DOID:5419	DdG	Gene::3421
Disease::DOID:12365	DdG	Gene::8574
Disease::DOID:1324	DdG	Gene::114926
Disease::DOID:7693	DdG	Gene::493856
Disease::DOID:5419	DdG	Gene::79068
Disease::DOID:9206	DdG	Gene::10203
Disease::DOID:986	DdG	Gene::64093
Disease::DOID:1612	DdG	Gene::6218
Disease::DOID:1909	DdG	Gene::100131187
Disease::DOID:332	DdG	Gene::4598
Disease::DOID:14227	DdG	Gene::7453
Disease::DOID:9206	DdG	Gene::3098
Disease::DOID:10652	DdG	Gene::79007
Disease::DOID:219	DdG	Gene::5019
Disease::DOID:9206	DdG	Gene::553115
Disease::DOID:1612	DdG	Gene::9812
Disease::DOID:219	DdG	Gene::1114
Disease::DOID:9206	DdG	Gene::26285
Disease::DOID:1909	DdG	Gene::10974
Disease::DOID:219	DdG	Gene::2770
Disease::DOID:5419	DdG	Gene::728224
Disease::DOID:10652	DdG	Gene::81873
Disease::DOID:0050156	DdG	Gene::286046
Disease::DOID:2531	DdG	Gene::7293
Disease::DOID:1324	DdG	Gene::90459
Disease::DOID:332	DdG	Gene::255783
Disease::DOID:219	DdG	Gene::53841
Disease::DOID:10652	DdG	Gene::801
Disease::DOID:418	DdG	Gene::79073
Disease::DOID:8577	DdG	Gene::84451
Disease::DOID:12365	DdG	Gene::6964
Disease::DOID:14330	DdG	Gene::9158
Disease::DOID:2986	DdG	Gene::63933
Disease::DOID:3393	DdG	Gene::333932
Disease::DOID:1612	DdG	Gene::7111
Disease::DOID:11612	DdG	Gene::1016
Disease::DOID:7148	DdG	Gene::8660
Disease::DOID:635	DdG	Gene::9781
Disease::DOID:7693	DdG	Gene::111
Disease::DOID:263	DdG	Gene::155066
Disease::DOID:7148	DdG	Gene::396
Disease::DOID:332	DdG	Gene::79932
Disease::DOID:1612	DdG	Gene::286133
Disease::DOID:7148	DdG	Gene::3030
Disease::DOID:9008	DdG	Gene::374819
Disease::DOID:2986	DdG	Gene::9475
Disease::DOID:219	DdG	Gene::9920
Disease::DOID:986	DdG	Gene::26230
Disease::DOID:10283	DdG	Gene::4598
Disease::DOID:1612	DdG	Gene::51232
Disease::DOID:7148	DdG	Gene::140710
Disease::DOID:1909	DdG	Gene::53335
Disease::DOID:1909	DdG	Gene::1756
Disease::DOID:5419	DdG	Gene::396
Disease::DOID:1324	DdG	Gene::144245
Disease::DOID:9008	DdG	Gene::728489
Disease::DOID:2394	DdG	Gene::26239
Disease::DOID:8778	DdG	Gene::2091
Disease::DOID:10652	DdG	Gene::8623
Disease::DOID:1909	DdG	Gene::1825
Disease::DOID:11612	DdG	Gene::25911
Disease::DOID:1909	DdG	Gene::1288
Disease::DOID:5419	DdG	Gene::6612
Disease::DOID:635	DdG	Gene::4534
Disease::DOID:3083	DdG	Gene::57158
Disease::DOID:1612	DdG	Gene::27147
Disease::DOID:8778	DdG	Gene::56945
Disease::DOID:9008	DdG	Gene::80790
Disease::DOID:332	DdG	Gene::137392
Disease::DOID:824	DdG	Gene::55689
Disease::DOID:14227	DdG	Gene::284359
Disease::DOID:14330	DdG	Gene::3712
Disease::DOID:2531	DdG	Gene::3146
Disease::DOID:635	DdG	Gene::5256
Disease::DOID:10652	DdG	Gene::2182
Disease::DOID:0050742	DdG	Gene::54749
Disease::DOID:13223	DdG	Gene::28968
Disease::DOID:0050741	DdG	Gene::5469
Disease::DOID:2986	DdG	Gene::1804
Disease::DOID:5419	DdG	Gene::64949
Disease::DOID:1793	DdG	Gene::10017
Disease::DOID:11612	DdG	Gene::112942
Disease::DOID:0050742	DdG	Gene::91768
Disease::DOID:332	DdG	Gene::64782
Disease::DOID:418	DdG	Gene::1665
Disease::DOID:14227	DdG	Gene::128209
Disease::DOID:10652	DdG	Gene::8999
Disease::DOID:10652	DdG	Gene::10423
Disease::DOID:1612	DdG	Gene::146894
Disease::DOID:1909	DdG	Gene::22893
Disease::DOID:0050741	DdG	Gene::285203
Disease::DOID:418	DdG	Gene::5631
Disease::DOID:418	DdG	Gene::3954
Disease::DOID:14330	DdG	Gene::191
Disease::DOID:2531	DdG	Gene::7044
Disease::DOID:7148	DdG	Gene::100132247
Disease::DOID:9206	DdG	Gene::2987
Disease::DOID:418	DdG	Gene::80349
Disease::DOID:1612	DdG	Gene::6812
Disease::DOID:10763	DdG	Gene::29964
Disease::DOID:9206	DdG	Gene::163486
Disease::DOID:14227	DdG	Gene::85378
Disease::DOID:0050741	DdG	Gene::201456
Disease::DOID:2986	DdG	Gene::23562
Disease::DOID:2986	DdG	Gene::2203
Disease::DOID:8778	DdG	Gene::10651
Disease::DOID:0050156	DdG	Gene::4799
Disease::DOID:0050156	DdG	Gene::90529
Disease::DOID:219	DdG	Gene::79799
Disease::DOID:1612	DdG	Gene::2273
Disease::DOID:8778	DdG	Gene::2549
Disease::DOID:9206	DdG	Gene::162
Disease::DOID:14330	DdG	Gene::10920
Disease::DOID:7693	DdG	Gene::9338
Disease::DOID:7693	DdG	Gene::6236
Disease::DOID:0050742	DdG	Gene::9762
Disease::DOID:635	DdG	Gene::5578
Disease::DOID:2986	DdG	Gene::7139
Disease::DOID:1909	DdG	Gene::3206
Disease::DOID:11612	DdG	Gene::10102
Disease::DOID:332	DdG	Gene::128229
Disease::DOID:1324	DdG	Gene::2172
Disease::DOID:3083	DdG	Gene::221409
Disease::DOID:8778	DdG	Gene::9814
Disease::DOID:14330	DdG	Gene::81688
Disease::DOID:8577	DdG	Gene::80824
Disease::DOID:14330	DdG	Gene::375
Disease::DOID:0050156	DdG	Gene::79027
Disease::DOID:219	DdG	Gene::254531
Disease::DOID:332	DdG	Gene::440585
Disease::DOID:418	DdG	Gene::91304
Disease::DOID:1793	DdG	Gene::201965
Disease::DOID:14330	DdG	Gene::9604
Disease::DOID:219	DdG	Gene::50
Disease::DOID:14227	DdG	Gene::158297
Disease::DOID:8577	DdG	Gene::3030
Disease::DOID:635	DdG	Gene::818
Disease::DOID:12365	DdG	Gene::7349
Disease::DOID:8778	DdG	Gene::29883
Disease::DOID:1612	DdG	Gene::91851
Disease::DOID:5419	DdG	Gene::85002
Disease::DOID:8778	DdG	Gene::6194
Disease::DOID:1909	DdG	Gene::6652
Disease::DOID:12365	DdG	Gene::64219
Disease::DOID:1793	DdG	Gene::7049
Disease::DOID:9206	DdG	Gene::527
Disease::DOID:8778	DdG	Gene::64795
Disease::DOID:0050156	DdG	Gene::116228
Disease::DOID:0050742	DdG	Gene::51510
Disease::DOID:2531	DdG	Gene::6047
Disease::DOID:9008	DdG	Gene::960
Disease::DOID:418	DdG	Gene::9772
Disease::DOID:0050156	DdG	Gene::260425
Disease::DOID:1793	DdG	Gene::377841
Disease::DOID:8577	DdG	Gene::288
Disease::DOID:13223	DdG	Gene::7148
Disease::DOID:263	DdG	Gene::55966
Disease::DOID:1793	DdG	Gene::51200
Disease::DOID:10652	DdG	Gene::10980
Disease::DOID:3393	DdG	Gene::284948
Disease::DOID:635	DdG	Gene::3945
Disease::DOID:3393	DdG	Gene::219981
Disease::DOID:2531	DdG	Gene::117178
Disease::DOID:986	DdG	Gene::55561
Disease::DOID:13223	DdG	Gene::54902
Disease::DOID:3083	DdG	Gene::3150
Disease::DOID:7693	DdG	Gene::2039
Disease::DOID:0050156	DdG	Gene::84248
Disease::DOID:8577	DdG	Gene::4756
Disease::DOID:9206	DdG	Gene::81873
Disease::DOID:11612	DdG	Gene::4696
Disease::DOID:418	DdG	Gene::5037
Disease::DOID:5419	DdG	Gene::8314
Disease::DOID:263	DdG	Gene::476
Disease::DOID:2531	DdG	Gene::57406
Disease::DOID:2986	DdG	Gene::22848
Disease::DOID:1909	DdG	Gene::3033
Disease::DOID:13223	DdG	Gene::3003
Disease::DOID:1793	DdG	Gene::27327
Disease::DOID:9206	DdG	Gene::10215
Disease::DOID:10652	DdG	Gene::10551
Disease::DOID:12365	DdG	Gene::3945
Disease::DOID:12365	DdG	Gene::55109
Disease::DOID:219	DdG	Gene::65983
Disease::DOID:14227	DdG	Gene::25981
Disease::DOID:3393	DdG	Gene::284383
Disease::DOID:8778	DdG	Gene::56896
Disease::DOID:9206	DdG	Gene::10213
Disease::DOID:3083	DdG	Gene::4282
Disease::DOID:9008	DdG	Gene::415116
Disease::DOID:9206	DdG	Gene::81617
Disease::DOID:986	DdG	Gene::144453
Disease::DOID:10763	DdG	Gene::64116
Disease::DOID:7148	DdG	Gene::6429
Disease::DOID:263	DdG	Gene::348158
Disease::DOID:7148	DdG	Gene::23389
Disease::DOID:2531	DdG	Gene::3839
Disease::DOID:263	DdG	Gene::64084
Disease::DOID:219	DdG	Gene::5187
Disease::DOID:418	DdG	Gene::654364
Disease::DOID:3083	DdG	Gene::29090
Disease::DOID:263	DdG	Gene::327
Disease::DOID:219	DdG	Gene::9874
Disease::DOID:635	DdG	Gene::9338
Disease::DOID:0050156	DdG	Gene::84549
Disease::DOID:14227	DdG	Gene::254956
Disease::DOID:9008	DdG	Gene::10018
Disease::DOID:8577	DdG	Gene::2984
Disease::DOID:263	DdG	Gene::92558
Disease::DOID:5419	DdG	Gene::6499
Disease::DOID:8893	DdG	Gene::4077
Disease::DOID:8778	DdG	Gene::25873
Disease::DOID:9008	DdG	Gene::440275
Disease::DOID:8778	DdG	Gene::7874
Disease::DOID:986	DdG	Gene::1907
Disease::DOID:8577	DdG	Gene::2110
Disease::DOID:219	DdG	Gene::26020
Disease::DOID:332	DdG	Gene::55626
Disease::DOID:219	DdG	Gene::9252
Disease::DOID:418	DdG	Gene::6143
Disease::DOID:2394	DdG	Gene::132001
Disease::DOID:418	DdG	Gene::2625
Disease::DOID:11612	DdG	Gene::100505385
Disease::DOID:0050741	DdG	Gene::7390
Disease::DOID:12365	DdG	Gene::9135
Disease::DOID:0050742	DdG	Gene::8727
Disease::DOID:0050741	DdG	Gene::65080
Disease::DOID:824	DdG	Gene::344148
Disease::DOID:10652	DdG	Gene::10947
Disease::DOID:1793	DdG	Gene::23516
Disease::DOID:0050742	DdG	Gene::23052
Disease::DOID:418	DdG	Gene::10330
Disease::DOID:9008	DdG	Gene::1536
Disease::DOID:8893	DdG	Gene::57596
Disease::DOID:635	DdG	Gene::10439
Disease::DOID:8577	DdG	Gene::6920
Disease::DOID:332	DdG	Gene::28992
Disease::DOID:0050156	DdG	Gene::23175
Disease::DOID:12365	DdG	Gene::51455
Disease::DOID:1612	DdG	Gene::687
Disease::DOID:9008	DdG	Gene::23169
Disease::DOID:2531	DdG	Gene::23354
Disease::DOID:1793	DdG	Gene::27232
Disease::DOID:1612	DdG	Gene::22800
Disease::DOID:9206	DdG	Gene::5869
Disease::DOID:2986	DdG	Gene::55840
Disease::DOID:11612	DdG	Gene::55101
Disease::DOID:11612	DdG	Gene::56984
Disease::DOID:2394	DdG	Gene::128434
Disease::DOID:9744	DdG	Gene::3756
Disease::DOID:8778	DdG	Gene::1974
Disease::DOID:9008	DdG	Gene::5566
Disease::DOID:219	DdG	Gene::8476
Disease::DOID:1612	DdG	Gene::10163
Disease::DOID:10652	DdG	Gene::27087
Disease::DOID:0050156	DdG	Gene::285016
Disease::DOID:0050741	DdG	Gene::10063
Disease::DOID:418	DdG	Gene::6835
Disease::DOID:0050156	DdG	Gene::28231
Disease::DOID:14330	DdG	Gene::10477
Disease::DOID:1909	DdG	Gene::256987
Disease::DOID:986	DdG	Gene::1747
Disease::DOID:9008	DdG	Gene::7408
Disease::DOID:263	DdG	Gene::4059
Disease::DOID:5419	DdG	Gene::79641
Disease::DOID:2531	DdG	Gene::84858
Disease::DOID:1909	DdG	Gene::6239
Disease::DOID:8778	DdG	Gene::57035
Disease::DOID:14227	DdG	Gene::8647
Disease::DOID:635	DdG	Gene::79918
Disease::DOID:10652	DdG	Gene::1400
Disease::DOID:1793	DdG	Gene::643834
Disease::DOID:5419	DdG	Gene::760
Disease::DOID:14330	DdG	Gene::23074
Disease::DOID:1909	DdG	Gene::1718
Disease::DOID:635	DdG	Gene::27065
Disease::DOID:3083	DdG	Gene::8085
Disease::DOID:11612	DdG	Gene::2046
Disease::DOID:7693	DdG	Gene::7703
Disease::DOID:7148	DdG	Gene::54800
Disease::DOID:0050156	DdG	Gene::151126
Disease::DOID:12365	DdG	Gene::3094
Disease::DOID:10652	DdG	Gene::9350
Disease::DOID:418	DdG	Gene::84326
Disease::DOID:9206	DdG	Gene::4628
Disease::DOID:635	DdG	Gene::51449
Disease::DOID:332	DdG	Gene::8541
Disease::DOID:9206	DdG	Gene::2773
Disease::DOID:9206	DdG	Gene::5520
Disease::DOID:1909	DdG	Gene::3664
Disease::DOID:1909	DdG	Gene::57523
Disease::DOID:9008	DdG	Gene::83667
Disease::DOID:7148	DdG	Gene::57132
Disease::DOID:14330	DdG	Gene::1738
Disease::DOID:9206	DdG	Gene::6382
Disease::DOID:635	DdG	Gene::321
Disease::DOID:635	DdG	Gene::51309
Disease::DOID:1909	DdG	Gene::23063
Disease::DOID:8778	DdG	Gene::122945
Disease::DOID:14330	DdG	Gene::5223
Disease::DOID:3393	DdG	Gene::51258
Disease::DOID:7693	DdG	Gene::4774
Disease::DOID:3083	DdG	Gene::144448
Disease::DOID:2377	DdG	Gene::5729
Disease::DOID:8893	DdG	Gene::23787
Disease::DOID:2986	DdG	Gene::7832
Disease::DOID:635	DdG	Gene::23369
Disease::DOID:2986	DdG	Gene::9705
Disease::DOID:9206	DdG	Gene::10670
Disease::DOID:2986	DdG	Gene::81689
Disease::DOID:418	DdG	Gene::81566
Disease::DOID:9206	DdG	Gene::218
Disease::DOID:0050741	DdG	Gene::3796
Disease::DOID:1909	DdG	Gene::51705
Disease::DOID:3083	DdG	Gene::91584
Disease::DOID:1909	DdG	Gene::440335
Disease::DOID:1909	DdG	Gene::3918
Disease::DOID:8893	DdG	Gene::1948
Disease::DOID:7693	DdG	Gene::55450
Disease::DOID:263	DdG	Gene::518
Disease::DOID:14330	DdG	Gene::474343
Disease::DOID:1909	DdG	Gene::10424
Disease::DOID:3083	DdG	Gene::6300
Disease::DOID:8893	DdG	Gene::7716
Disease::DOID:10283	DdG	Gene::54816
Disease::DOID:2986	DdG	Gene::1848
Disease::DOID:0050742	DdG	Gene::723790
Disease::DOID:1793	DdG	Gene::23251
