source	metaedge	target
Gene::83716	GcG	Gene::138307
Gene::84467	GcG	Gene::23060
Gene::84302	GcG	Gene::58473
Gene::8471	GcG	Gene::10285
Gene::7745	GcG	Gene::91461
Gene::23627	GcG	Gene::80004
Gene::131177	GcG	Gene::375323
Gene::8326	GcG	Gene::79009
Gene::51160	GcG	Gene::8341
Gene::27112	GcG	Gene::576
Gene::120	GcG	Gene::387680
Gene::402682	GcG	Gene::81539
Gene::23132	GcG	Gene::115509
Gene::920	GcG	Gene::9918
Gene::6370	GcG	Gene::10038
Gene::6041	GcG	Gene::374877
Gene::147807	GcG	Gene::10938
Gene::84687	GcG	Gene::5411
Gene::57655	GcG	Gene::53822
Gene::79027	GcG	Gene::8085
Gene::26049	GcG	Gene::339318
Gene::5476	GcG	Gene::128853
Gene::6942	GcG	Gene::65078
Gene::8907	GcG	Gene::388403
Gene::167555	GcG	Gene::58475
Gene::11152	GcG	Gene::10861
Gene::3656	GcG	Gene::126364
Gene::10251	GcG	Gene::7275
Gene::9028	GcG	Gene::26037
Gene::51406	GcG	Gene::9668
Gene::126006	GcG	Gene::80148
Gene::3198	GcG	Gene::55128
Gene::6132	GcG	Gene::84231
Gene::83862	GcG	Gene::11338
Gene::84327	GcG	Gene::348654
Gene::10605	GcG	Gene::6146
Gene::176	GcG	Gene::55150
Gene::286046	GcG	Gene::3973
Gene::51343	GcG	Gene::57180
Gene::30832	GcG	Gene::200312
Gene::5810	GcG	Gene::284532
Gene::8578	GcG	Gene::5074
Gene::3549	GcG	Gene::83983
Gene::954	GcG	Gene::3021
Gene::222950	GcG	Gene::40
Gene::203523	GcG	Gene::5986
Gene::7569	GcG	Gene::51602
Gene::419	GcG	Gene::121006
Gene::9765	GcG	Gene::79072
Gene::27258	GcG	Gene::51255
Gene::54620	GcG	Gene::127933
Gene::25769	GcG	Gene::7574
Gene::25957	GcG	Gene::51105
Gene::388552	GcG	Gene::8445
Gene::1062	GcG	Gene::5660
Gene::84302	GcG	Gene::6425
Gene::5476	GcG	Gene::246329
Gene::386672	GcG	Gene::116238
Gene::25798	GcG	Gene::51310
Gene::253314	GcG	Gene::126206
Gene::79666	GcG	Gene::3021
Gene::259285	GcG	Gene::9928
Gene::643338	GcG	Gene::1339
Gene::121340	GcG	Gene::54961
Gene::84687	GcG	Gene::9351
Gene::90060	GcG	Gene::23096
Gene::7993	GcG	Gene::284451
Gene::245909	GcG	Gene::91860
Gene::197258	GcG	Gene::353133
Gene::7442	GcG	Gene::85363
Gene::2317	GcG	Gene::29801
Gene::390063	GcG	Gene::29946
Gene::9668	GcG	Gene::340990
Gene::345462	GcG	Gene::10076
Gene::65989	GcG	Gene::9170
Gene::100170841	GcG	Gene::9519
Gene::79002	GcG	Gene::1200
Gene::79682	GcG	Gene::8519
Gene::92736	GcG	Gene::4543
Gene::83983	GcG	Gene::401
Gene::57541	GcG	Gene::4917
Gene::158248	GcG	Gene::374877
Gene::554235	GcG	Gene::27253
Gene::23498	GcG	Gene::6861
Gene::84924	GcG	Gene::50943
Gene::390616	GcG	Gene::9092
Gene::831	GcG	Gene::140686
Gene::79979	GcG	Gene::84329
Gene::80704	GcG	Gene::391211
Gene::415	GcG	Gene::55326
Gene::131377	GcG	Gene::11313
Gene::4799	GcG	Gene::51127
Gene::164633	GcG	Gene::283948
Gene::7461	GcG	Gene::9351
Gene::2619	GcG	Gene::5906
Gene::164832	GcG	Gene::221002
Gene::25894	GcG	Gene::81887
Gene::389766	GcG	Gene::55183
Gene::51360	GcG	Gene::6663
Gene::2128	GcG	Gene::256949
Gene::4832	GcG	Gene::8799
Gene::151651	GcG	Gene::1296
Gene::7186	GcG	Gene::2852
Gene::84557	GcG	Gene::6723
Gene::54492	GcG	Gene::256394
Gene::7407	GcG	Gene::678
Gene::55603	GcG	Gene::23326
Gene::55049	GcG	Gene::1636
Gene::9715	GcG	Gene::79027
Gene::10251	GcG	Gene::492311
Gene::117154	GcG	Gene::9794
Gene::343099	GcG	Gene::10432
Gene::146330	GcG	Gene::22907
Gene::8913	GcG	Gene::23014
Gene::30832	GcG	Gene::2676
Gene::85438	GcG	Gene::343702
Gene::54552	GcG	Gene::10014
Gene::375323	GcG	Gene::596
Gene::85452	GcG	Gene::84069
Gene::4636	GcG	Gene::23180
Gene::2151	GcG	Gene::8744
Gene::10570	GcG	Gene::399909
Gene::57526	GcG	Gene::5569
Gene::146802	GcG	Gene::123970
Gene::7224	GcG	Gene::10858
Gene::7135	GcG	Gene::26012
Gene::399473	GcG	Gene::51699
Gene::132160	GcG	Gene::402415
Gene::64105	GcG	Gene::148268
Gene::387763	GcG	Gene::79633
Gene::2137	GcG	Gene::10212
Gene::84557	GcG	Gene::2035
Gene::51271	GcG	Gene::4761
Gene::4299	GcG	Gene::5104
Gene::827	GcG	Gene::84302
Gene::83988	GcG	Gene::6237
Gene::51294	GcG	Gene::4222
Gene::10385	GcG	Gene::51247
Gene::55272	GcG	Gene::84168
Gene::780	GcG	Gene::220382
Gene::547	GcG	Gene::4205
Gene::5173	GcG	Gene::81569
Gene::20	GcG	Gene::5738
Gene::7732	GcG	Gene::10059
Gene::55577	GcG	Gene::8772
Gene::51412	GcG	Gene::80731
Gene::9002	GcG	Gene::91860
Gene::26529	GcG	Gene::7337
Gene::26233	GcG	Gene::64946
Gene::100170841	GcG	Gene::126917
Gene::64090	GcG	Gene::50700
Gene::22879	GcG	Gene::91
Gene::627	GcG	Gene::6442
Gene::8330	GcG	Gene::25953
Gene::128853	GcG	Gene::57617
Gene::9476	GcG	Gene::10672
Gene::115399	GcG	Gene::128864
Gene::7534	GcG	Gene::8351
Gene::375612	GcG	Gene::10163
Gene::6453	GcG	Gene::2618
Gene::84215	GcG	Gene::8387
Gene::119772	GcG	Gene::118987
Gene::1046	GcG	Gene::4528
Gene::340529	GcG	Gene::51287
Gene::57082	GcG	Gene::9247
Gene::11040	GcG	Gene::55262
Gene::5956	GcG	Gene::26585
Gene::391107	GcG	Gene::3306
Gene::57142	GcG	Gene::4324
Gene::51043	GcG	Gene::29995
Gene::285636	GcG	Gene::7574
Gene::51441	GcG	Gene::6098
Gene::283489	GcG	Gene::57471
Gene::146206	GcG	Gene::7574
Gene::84302	GcG	Gene::147912
Gene::51406	GcG	Gene::8519
Gene::9349	GcG	Gene::145853
Gene::84162	GcG	Gene::4326
Gene::390429	GcG	Gene::149478
Gene::4868	GcG	Gene::127687
Gene::441161	GcG	Gene::493
Gene::30846	GcG	Gene::79768
Gene::128853	GcG	Gene::79768
Gene::6525	GcG	Gene::3228
Gene::100128071	GcG	Gene::8277
Gene::23314	GcG	Gene::50835
Gene::162989	GcG	Gene::83700
Gene::678	GcG	Gene::64847
Gene::10169	GcG	Gene::7572
Gene::7425	GcG	Gene::8425
Gene::4692	GcG	Gene::91748
Gene::81127	GcG	Gene::4151
Gene::84071	GcG	Gene::400950
Gene::79865	GcG	Gene::54929
Gene::5569	GcG	Gene::163175
Gene::5225	GcG	Gene::53347
Gene::81551	GcG	Gene::1960
Gene::339976	GcG	Gene::6874
Gene::338662	GcG	Gene::55323
Gene::390067	GcG	Gene::55323
Gene::7569	GcG	Gene::6635
Gene::54785	GcG	Gene::23177
Gene::7324	GcG	Gene::1965
Gene::138050	GcG	Gene::9573
Gene::643418	GcG	Gene::770
Gene::823	GcG	Gene::5435
Gene::164284	GcG	Gene::146802
Gene::55272	GcG	Gene::1396
Gene::390243	GcG	Gene::2130
Gene::26735	GcG	Gene::8772
Gene::3188	GcG	Gene::54431
Gene::186	GcG	Gene::10168
Gene::7138	GcG	Gene::54682
Gene::345462	GcG	Gene::5140
Gene::7071	GcG	Gene::10473
Gene::8326	GcG	Gene::8463
Gene::4188	GcG	Gene::117153
Gene::5452	GcG	Gene::22800
Gene::353140	GcG	Gene::3744
Gene::27197	GcG	Gene::7556
Gene::55831	GcG	Gene::1454
Gene::287015	GcG	Gene::40
Gene::79924	GcG	Gene::147040
Gene::26121	GcG	Gene::4909
Gene::7584	GcG	Gene::23014
Gene::284656	GcG	Gene::7574
Gene::25920	GcG	Gene::8545
Gene::7015	GcG	Gene::93323
Gene::26233	GcG	Gene::93377
Gene::27258	GcG	Gene::9040
Gene::80003	GcG	Gene::9816
Gene::2000	GcG	Gene::64223
Gene::140893	GcG	Gene::79822
Gene::54876	GcG	Gene::3755
Gene::29886	GcG	Gene::9037
Gene::402415	GcG	Gene::8216
Gene::4951	GcG	Gene::51163
Gene::57335	GcG	Gene::54492
Gene::84033	GcG	Gene::1960
Gene::4851	GcG	Gene::26502
Gene::119772	GcG	Gene::286053
Gene::59286	GcG	Gene::7704
Gene::54961	GcG	Gene::79009
Gene::554235	GcG	Gene::80144
Gene::56924	GcG	Gene::151354
Gene::27332	GcG	Gene::7423
Gene::5956	GcG	Gene::348793
Gene::51477	GcG	Gene::56953
Gene::10633	GcG	Gene::2101
Gene::348262	GcG	Gene::1032
Gene::29951	GcG	Gene::349075
Gene::79817	GcG	Gene::5709
Gene::441476	GcG	Gene::23275
Gene::5956	GcG	Gene::1108
Gene::79903	GcG	Gene::9719
Gene::8484	GcG	Gene::576
Gene::221336	GcG	Gene::79697
Gene::7978	GcG	Gene::23389
Gene::390437	GcG	Gene::492311
Gene::7004	GcG	Gene::64090
Gene::4077	GcG	Gene::91151
Gene::51523	GcG	Gene::6640
Gene::64848	GcG	Gene::80818
Gene::201626	GcG	Gene::84678
Gene::25817	GcG	Gene::10691
Gene::342346	GcG	Gene::64799
Gene::60673	GcG	Gene::117608
Gene::7596	GcG	Gene::644041
Gene::6440	GcG	Gene::54798
Gene::11180	GcG	Gene::50700
Gene::392392	GcG	Gene::8724
Gene::7003	GcG	Gene::8351
Gene::9684	GcG	Gene::25789
Gene::8085	GcG	Gene::23334
Gene::22979	GcG	Gene::5709
Gene::9666	GcG	Gene::4974
Gene::245927	GcG	Gene::3101
Gene::27340	GcG	Gene::9221
Gene::390067	GcG	Gene::10458
Gene::729956	GcG	Gene::25841
Gene::91975	GcG	Gene::9640
Gene::388323	GcG	Gene::7044
Gene::729665	GcG	Gene::64799
Gene::54876	GcG	Gene::377
Gene::22859	GcG	Gene::30850
Gene::10857	GcG	Gene::54442
Gene::7584	GcG	Gene::11034
Gene::6839	GcG	Gene::64763
Gene::5187	GcG	Gene::92558
Gene::27294	GcG	Gene::4166
Gene::125336	GcG	Gene::117608
Gene::7589	GcG	Gene::219749
Gene::5935	GcG	Gene::4543
Gene::7164	GcG	Gene::147923
Gene::117608	GcG	Gene::55167
Gene::5956	GcG	Gene::2565
Gene::84467	GcG	Gene::25956
Gene::9170	GcG	Gene::197370
Gene::7589	GcG	Gene::29801
Gene::28996	GcG	Gene::57060
Gene::10473	GcG	Gene::64863
Gene::4615	GcG	Gene::8744
Gene::4956	GcG	Gene::448834
Gene::7543	GcG	Gene::91746
Gene::8386	GcG	Gene::9371
Gene::285025	GcG	Gene::338323
Gene::140628	GcG	Gene::5081
Gene::827	GcG	Gene::10858
Gene::150726	GcG	Gene::30811
Gene::6098	GcG	Gene::23314
Gene::9671	GcG	Gene::121340
Gene::254050	GcG	Gene::5973
Gene::219968	GcG	Gene::57214
Gene::4118	GcG	Gene::1071
Gene::25953	GcG	Gene::4192
Gene::23424	GcG	Gene::5957
Gene::11334	GcG	Gene::115992
Gene::203197	GcG	Gene::1525
Gene::8341	GcG	Gene::10607
Gene::23269	GcG	Gene::89801
Gene::23354	GcG	Gene::51310
Gene::50964	GcG	Gene::4091
Gene::23511	GcG	Gene::132014
Gene::93624	GcG	Gene::201475
Gene::25825	GcG	Gene::10661
Gene::286053	GcG	Gene::219875
Gene::64848	GcG	Gene::81629
Gene::8460	GcG	Gene::3914
Gene::83449	GcG	Gene::80263
Gene::162466	GcG	Gene::6484
Gene::403313	GcG	Gene::116534
Gene::64427	GcG	Gene::85464
Gene::284013	GcG	Gene::342132
Gene::55128	GcG	Gene::51127
Gene::81793	GcG	Gene::256957
Gene::11033	GcG	Gene::10236
Gene::57216	GcG	Gene::7170
Gene::7158	GcG	Gene::64856
Gene::164633	GcG	Gene::147040
Gene::55421	GcG	Gene::92558
Gene::7224	GcG	Gene::196403
Gene::7574	GcG	Gene::493
Gene::23401	GcG	Gene::6886
Gene::2830	GcG	Gene::51517
Gene::222553	GcG	Gene::64847
Gene::23644	GcG	Gene::4917
Gene::23137	GcG	Gene::399473
Gene::55837	GcG	Gene::121275
Gene::7769	GcG	Gene::9147
Gene::65059	GcG	Gene::8462
Gene::348235	GcG	Gene::5294
Gene::1152	GcG	Gene::10659
Gene::403239	GcG	Gene::29930
Gene::161394	GcG	Gene::79864
Gene::200844	GcG	Gene::80208
Gene::347741	GcG	Gene::6585
Gene::64478	GcG	Gene::57537
Gene::3304	GcG	Gene::6910
Gene::10385	GcG	Gene::5738
Gene::130497	GcG	Gene::91
Gene::401612	GcG	Gene::80184
Gene::23405	GcG	Gene::55727
Gene::53344	GcG	Gene::57593
Gene::30012	GcG	Gene::29966
Gene::149478	GcG	Gene::7556
Gene::79134	GcG	Gene::81493
Gene::8330	GcG	Gene::115353
Gene::10842	GcG	Gene::904
Gene::79414	GcG	Gene::27122
Gene::6874	GcG	Gene::54499
Gene::3013	GcG	Gene::3420
Gene::91179	GcG	Gene::91748
Gene::93650	GcG	Gene::4166
Gene::9994	GcG	Gene::23269
Gene::25798	GcG	Gene::116729
Gene::3276	GcG	Gene::256394
Gene::221527	GcG	Gene::118426
Gene::360226	GcG	Gene::63947
Gene::84557	GcG	Gene::4209
Gene::10399	GcG	Gene::10253
Gene::4692	GcG	Gene::57613
Gene::55802	GcG	Gene::53822
Gene::100188893	GcG	Gene::2637
Gene::4223	GcG	Gene::5662
Gene::1875	GcG	Gene::27319
Gene::91151	GcG	Gene::23154
Gene::79665	GcG	Gene::84254
Gene::4846	GcG	Gene::5612
Gene::26517	GcG	Gene::121340
Gene::29882	GcG	Gene::2637
Gene::5350	GcG	Gene::6723
Gene::50943	GcG	Gene::8788
Gene::81545	GcG	Gene::388566
Gene::9080	GcG	Gene::64718
Gene::151354	GcG	Gene::283742
Gene::9782	GcG	Gene::6861
Gene::9170	GcG	Gene::58525
Gene::6812	GcG	Gene::5792
Gene::390067	GcG	Gene::6310
Gene::51768	GcG	Gene::51335
Gene::84304	GcG	Gene::10524
Gene::117608	GcG	Gene::2885
Gene::8520	GcG	Gene::388566
Gene::6911	GcG	Gene::51027
Gene::56121	GcG	Gene::6636
Gene::537	GcG	Gene::389114
Gene::579	GcG	Gene::8613
Gene::130733	GcG	Gene::1747
Gene::1756	GcG	Gene::6018
Gene::8705	GcG	Gene::64375
Gene::128853	GcG	Gene::1856
Gene::6872	GcG	Gene::64848
Gene::92002	GcG	Gene::3202
Gene::56654	GcG	Gene::26273
Gene::100287284	GcG	Gene::126382
Gene::166815	GcG	Gene::10243
Gene::90639	GcG	Gene::3549
Gene::116092	GcG	Gene::341799
Gene::388564	GcG	Gene::4009
Gene::6879	GcG	Gene::84667
Gene::6949	GcG	Gene::55588
Gene::55738	GcG	Gene::1002
Gene::759	GcG	Gene::84285
Gene::26585	GcG	Gene::10076
Gene::402415	GcG	Gene::339665
Gene::4650	GcG	Gene::5744
Gene::11152	GcG	Gene::7075
Gene::2846	GcG	Gene::6585
Gene::2063	GcG	Gene::7175
Gene::93649	GcG	Gene::64856
Gene::341799	GcG	Gene::84445
Gene::94235	GcG	Gene::390205
Gene::5956	GcG	Gene::6886
Gene::54103	GcG	Gene::84226
Gene::10907	GcG	Gene::1949
Gene::148268	GcG	Gene::10127
Gene::128637	GcG	Gene::1856
Gene::23264	GcG	Gene::4692
Gene::483	GcG	Gene::5763
Gene::5310	GcG	Gene::8912
Gene::64860	GcG	Gene::78995
Gene::677	GcG	Gene::55968
Gene::23354	GcG	Gene::127670
Gene::4163	GcG	Gene::6209
Gene::60492	GcG	Gene::7106
Gene::51477	GcG	Gene::146212
Gene::81887	GcG	Gene::939
Gene::375791	GcG	Gene::80255
Gene::220988	GcG	Gene::89792
Gene::139231	GcG	Gene::84725
Gene::4956	GcG	Gene::51027
Gene::26146	GcG	Gene::50614
Gene::54814	GcG	Gene::9668
Gene::85409	GcG	Gene::80233
Gene::7710	GcG	Gene::57136
Gene::9351	GcG	Gene::56944
Gene::5956	GcG	Gene::3973
Gene::84874	GcG	Gene::1106
Gene::7185	GcG	Gene::7978
Gene::29801	GcG	Gene::196403
Gene::286053	GcG	Gene::81603
Gene::23248	GcG	Gene::284297
Gene::79903	GcG	Gene::55223
Gene::729	GcG	Gene::201514
Gene::93380	GcG	Gene::51678
Gene::441669	GcG	Gene::54780
Gene::8471	GcG	Gene::79665
Gene::399473	GcG	Gene::5818
Gene::112611	GcG	Gene::127391
Gene::222826	GcG	Gene::260434
Gene::780	GcG	Gene::64847
Gene::7791	GcG	Gene::1856
Gene::259266	GcG	Gene::2165
Gene::5605	GcG	Gene::3042
Gene::527	GcG	Gene::9520
Gene::92935	GcG	Gene::84922
Gene::1796	GcG	Gene::8772
Gene::2975	GcG	Gene::161394
Gene::83550	GcG	Gene::54809
Gene::6555	GcG	Gene::28234
Gene::100144748	GcG	Gene::14
Gene::732	GcG	Gene::9372
Gene::147906	GcG	Gene::1102
Gene::9187	GcG	Gene::151056
Gene::10052	GcG	Gene::4761
Gene::203197	GcG	Gene::79628
Gene::26017	GcG	Gene::257160
Gene::53917	GcG	Gene::80148
Gene::5129	GcG	Gene::3991
Gene::389610	GcG	Gene::219287
Gene::94107	GcG	Gene::28511
Gene::57030	GcG	Gene::388419
Gene::84446	GcG	Gene::26517
Gene::375759	GcG	Gene::129642
Gene::3217	GcG	Gene::339512
Gene::7080	GcG	Gene::143425
Gene::369	GcG	Gene::26127
Gene::79581	GcG	Gene::26140
Gene::55884	GcG	Gene::55128
Gene::51315	GcG	Gene::84687
Gene::81545	GcG	Gene::9371
Gene::55272	GcG	Gene::8326
Gene::6191	GcG	Gene::492311
Gene::6223	GcG	Gene::3215
Gene::27344	GcG	Gene::8642
Gene::9355	GcG	Gene::153572
Gene::7545	GcG	Gene::7170
Gene::146227	GcG	Gene::347404
Gene::283726	GcG	Gene::84883
Gene::128637	GcG	Gene::30846
Gene::79444	GcG	Gene::140628
Gene::6886	GcG	Gene::64856
Gene::353274	GcG	Gene::54149
Gene::581	GcG	Gene::11337
Gene::5459	GcG	Gene::126003
Gene::30827	GcG	Gene::391
Gene::5292	GcG	Gene::9049
Gene::55272	GcG	Gene::147381
Gene::8575	GcG	Gene::114798
Gene::60685	GcG	Gene::55254
Gene::26960	GcG	Gene::55611
Gene::10424	GcG	Gene::201626
Gene::80731	GcG	Gene::55929
Gene::57569	GcG	Gene::284680
Gene::9935	GcG	Gene::84807
Gene::7016	GcG	Gene::147040
Gene::138804	GcG	Gene::5023
Gene::23439	GcG	Gene::402682
Gene::729956	GcG	Gene::9333
Gene::81620	GcG	Gene::3914
Gene::79027	GcG	Gene::55777
Gene::579	GcG	Gene::162282
Gene::579	GcG	Gene::4692
Gene::9753	GcG	Gene::63979
Gene::117608	GcG	Gene::79047
Gene::124446	GcG	Gene::401612
Gene::54892	GcG	Gene::51321
Gene::4161	GcG	Gene::390058
Gene::51477	GcG	Gene::338761
Gene::58538	GcG	Gene::30846
Gene::51593	GcG	Gene::207
Gene::2669	GcG	Gene::285966
Gene::83590	GcG	Gene::341640
Gene::11152	GcG	Gene::55665
Gene::26996	GcG	Gene::5763
Gene::56126	GcG	Gene::9700
Gene::130749	GcG	Gene::121536
Gene::11033	GcG	Gene::28956
Gene::54954	GcG	Gene::63982
Gene::56996	GcG	Gene::9746
Gene::119772	GcG	Gene::287015
Gene::54809	GcG	Gene::5754
Gene::9506	GcG	Gene::389161
Gene::146330	GcG	Gene::84446
Gene::7791	GcG	Gene::3770
Gene::23269	GcG	Gene::2735
Gene::79665	GcG	Gene::7574
Gene::340075	GcG	Gene::6782
Gene::4796	GcG	Gene::10194
Gene::126402	GcG	Gene::79805
Gene::2264	GcG	Gene::144132
Gene::8460	GcG	Gene::26517
Gene::100170841	GcG	Gene::84985
Gene::8484	GcG	Gene::124997
Gene::6861	GcG	Gene::322
Gene::51160	GcG	Gene::116729
Gene::139599	GcG	Gene::490
Gene::51477	GcG	Gene::7158
Gene::7567	GcG	Gene::79612
Gene::23020	GcG	Gene::430
Gene::147040	GcG	Gene::54507
Gene::56955	GcG	Gene::65243
Gene::347404	GcG	Gene::22818
Gene::139189	GcG	Gene::348793
Gene::55422	GcG	Gene::115426
Gene::729665	GcG	Gene::374864
Gene::51127	GcG	Gene::57216
Gene::117608	GcG	Gene::51421
Gene::653240	GcG	Gene::81448
Gene::1964	GcG	Gene::51691
Gene::51477	GcG	Gene::6491
Gene::100170841	GcG	Gene::9797
Gene::11047	GcG	Gene::10376
Gene::4781	GcG	Gene::6146
Gene::134492	GcG	Gene::145258
Gene::1746	GcG	Gene::219738
Gene::7556	GcG	Gene::8995
Gene::132160	GcG	Gene::2830
Gene::51321	GcG	Gene::9696
Gene::286499	GcG	Gene::64840
Gene::25789	GcG	Gene::55791
Gene::6872	GcG	Gene::1396
Gene::6906	GcG	Gene::197370
Gene::55181	GcG	Gene::26585
Gene::92002	GcG	Gene::10969
Gene::176	GcG	Gene::84467
Gene::4692	GcG	Gene::122060
Gene::153090	GcG	Gene::283212
Gene::153090	GcG	Gene::5612
Gene::8479	GcG	Gene::9147
Gene::2902	GcG	Gene::4921
Gene::65249	GcG	Gene::84894
Gene::631	GcG	Gene::666
Gene::4703	GcG	Gene::405753
Gene::84446	GcG	Gene::7077
Gene::59343	GcG	Gene::10168
Gene::7007	GcG	Gene::84687
Gene::389072	GcG	Gene::1339
Gene::402573	GcG	Gene::5143
Gene::390113	GcG	Gene::7075
Gene::139189	GcG	Gene::26259
Gene::51310	GcG	Gene::79009
Gene::7732	GcG	Gene::10857
Gene::6620	GcG	Gene::9143
Gene::1961	GcG	Gene::128367
Gene::408263	GcG	Gene::81488
Gene::286499	GcG	Gene::26960
Gene::84446	GcG	Gene::8913
Gene::79660	GcG	Gene::91289
Gene::114971	GcG	Gene::23401
Gene::23558	GcG	Gene::338761
Gene::84503	GcG	Gene::79822
Gene::2950	GcG	Gene::10089
Gene::747	GcG	Gene::7490
Gene::126299	GcG	Gene::84530
Gene::24149	GcG	Gene::401145
Gene::282890	GcG	Gene::57562
Gene::138716	GcG	Gene::54361
Gene::140710	GcG	Gene::91392
Gene::83983	GcG	Gene::56944
Gene::50943	GcG	Gene::25789
Gene::4909	GcG	Gene::30000
Gene::129881	GcG	Gene::55815
Gene::389766	GcG	Gene::55650
Gene::644943	GcG	Gene::56005
Gene::2902	GcG	Gene::81551
Gene::388115	GcG	Gene::84962
Gene::2539	GcG	Gene::9507
Gene::79442	GcG	Gene::2909
Gene::55323	GcG	Gene::118881
Gene::55731	GcG	Gene::79837
Gene::91392	GcG	Gene::84067
Gene::2788	GcG	Gene::400120
Gene::10284	GcG	Gene::341359
Gene::125875	GcG	Gene::10241
Gene::83590	GcG	Gene::219875
Gene::1649	GcG	Gene::23558
Gene::84557	GcG	Gene::4761
Gene::2196	GcG	Gene::25789
Gene::55197	GcG	Gene::430
Gene::113277	GcG	Gene::387837
Gene::8907	GcG	Gene::22821
Gene::128434	GcG	Gene::9129
Gene::170463	GcG	Gene::65249
Gene::83639	GcG	Gene::440073
Gene::388341	GcG	Gene::9762
Gene::554235	GcG	Gene::58190
Gene::25878	GcG	Gene::55824
Gene::389084	GcG	Gene::6910
Gene::121340	GcG	Gene::5950
Gene::85027	GcG	Gene::10962
Gene::63940	GcG	Gene::51065
Gene::6047	GcG	Gene::54431
Gene::55646	GcG	Gene::1609
Gene::63933	GcG	Gene::1737
Gene::339855	GcG	Gene::5371
Gene::64854	GcG	Gene::9092
Gene::51156	GcG	Gene::116496
Gene::2524	GcG	Gene::3780
Gene::220988	GcG	Gene::80148
Gene::81873	GcG	Gene::220382
Gene::347404	GcG	Gene::286053
Gene::149483	GcG	Gene::79923
Gene::254065	GcG	Gene::196403
Gene::3215	GcG	Gene::84915
Gene::8242	GcG	Gene::59343
Gene::286336	GcG	Gene::7345
Gene::50835	GcG	Gene::6749
Gene::8330	GcG	Gene::165215
Gene::4908	GcG	Gene::83638
Gene::10489	GcG	Gene::23334
Gene::29780	GcG	Gene::6723
Gene::115207	GcG	Gene::160
Gene::6389	GcG	Gene::255027
Gene::2245	GcG	Gene::9581
Gene::6366	GcG	Gene::10076
Gene::375612	GcG	Gene::2068
Gene::375757	GcG	Gene::580
Gene::138716	GcG	Gene::27124
Gene::63977	GcG	Gene::6904
Gene::131177	GcG	Gene::151056
Gene::20	GcG	Gene::348262
Gene::9481	GcG	Gene::345462
Gene::1551	GcG	Gene::8685
Gene::201798	GcG	Gene::339318
Gene::22899	GcG	Gene::254879
Gene::1877	GcG	Gene::2101
Gene::285349	GcG	Gene::6663
Gene::6223	GcG	Gene::399909
Gene::4772	GcG	Gene::9651
Gene::643414	GcG	Gene::118460
Gene::29934	GcG	Gene::27161
Gene::147040	GcG	Gene::80818
Gene::51160	GcG	Gene::1396
Gene::22999	GcG	Gene::79627
Gene::8330	GcG	Gene::11153
Gene::222950	GcG	Gene::23201
Gene::3199	GcG	Gene::114787
Gene::51008	GcG	Gene::23089
Gene::137994	GcG	Gene::25870
Gene::128366	GcG	Gene::56672
Gene::8270	GcG	Gene::11338
Gene::4974	GcG	Gene::7423
Gene::79053	GcG	Gene::445372
Gene::7936	GcG	Gene::10262
Gene::57649	GcG	Gene::7106
Gene::58526	GcG	Gene::3315
Gene::1649	GcG	Gene::387763
Gene::8330	GcG	Gene::115265
Gene::6491	GcG	Gene::4352
Gene::440829	GcG	Gene::116985
Gene::57799	GcG	Gene::23475
Gene::140775	GcG	Gene::10078
Gene::2912	GcG	Gene::7791
Gene::2719	GcG	Gene::7552
Gene::149499	GcG	Gene::85452
Gene::161497	GcG	Gene::5818
Gene::3760	GcG	Gene::5064
Gene::55285	GcG	Gene::66035
Gene::6872	GcG	Gene::64793
Gene::9852	GcG	Gene::576
Gene::137209	GcG	Gene::153443
Gene::10043	GcG	Gene::28234
Gene::4238	GcG	Gene::84874
Gene::256933	GcG	Gene::3859
Gene::6142	GcG	Gene::81839
Gene::55028	GcG	Gene::255189
Gene::51160	GcG	Gene::246329
Gene::342372	GcG	Gene::57616
Gene::3730	GcG	Gene::3601
Gene::375757	GcG	Gene::161835
Gene::6450	GcG	Gene::64849
Gene::55285	GcG	Gene::6567
Gene::80157	GcG	Gene::6487
Gene::26517	GcG	Gene::55323
Gene::84830	GcG	Gene::115196
Gene::83988	GcG	Gene::4298
Gene::7976	GcG	Gene::80731
Gene::30009	GcG	Gene::2101
Gene::6567	GcG	Gene::6932
Gene::286046	GcG	Gene::159989
Gene::9666	GcG	Gene::2735
Gene::8744	GcG	Gene::58511
Gene::5292	GcG	Gene::128434
Gene::115207	GcG	Gene::389072
Gene::85438	GcG	Gene::90187
Gene::8330	GcG	Gene::80237
Gene::257397	GcG	Gene::11180
Gene::196403	GcG	Gene::4192
Gene::9028	GcG	Gene::143384
Gene::1339	GcG	Gene::8613
Gene::57610	GcG	Gene::121355
Gene::10166	GcG	Gene::57175
Gene::860	GcG	Gene::22822
Gene::10168	GcG	Gene::55191
Gene::10333	GcG	Gene::7011
Gene::5881	GcG	Gene::5119
Gene::6491	GcG	Gene::90853
Gene::51160	GcG	Gene::91
Gene::2619	GcG	Gene::94239
Gene::55777	GcG	Gene::126006
Gene::3148	GcG	Gene::4542
Gene::81025	GcG	Gene::23037
Gene::10168	GcG	Gene::3996
Gene::64848	GcG	Gene::9129
Gene::341152	GcG	Gene::64756
Gene::146547	GcG	Gene::9411
Gene::3488	GcG	Gene::770
Gene::27302	GcG	Gene::51127
Gene::55654	GcG	Gene::5564
