source	metaedge	target
Disease::DOID:12849	DaG	Gene::8128
Disease::DOID:3393	DaG	Gene::5444
Disease::DOID:9296	DaG	Gene::4609
Disease::DOID:2174	DaG	Gene::3265
Disease::DOID:1826	DaG	Gene::57465
Disease::DOID:10763	DaG	Gene::3791
Disease::DOID:2377	DaG	Gene::3592
Disease::DOID:4989	DaG	Gene::7442
Disease::DOID:2531	DaG	Gene::5582
Disease::DOID:3312	DaG	Gene::3358
Disease::DOID:8850	DaG	Gene::29128
Disease::DOID:10941	DaG	Gene::7077
Disease::DOID:2986	DaG	Gene::313
Disease::DOID:2043	DaG	Gene::7157
Disease::DOID:3393	DaG	Gene::117579
Disease::DOID:8778	DaG	Gene::4353
Disease::DOID:3571	DaG	Gene::23404
Disease::DOID:3571	DaG	Gene::8916
Disease::DOID:12849	DaG	Gene::2949
Disease::DOID:3393	DaG	Gene::7112
Disease::DOID:363	DaG	Gene::1108
Disease::DOID:216	DaG	Gene::54617
Disease::DOID:418	DaG	Gene::7150
Disease::DOID:1909	DaG	Gene::6860
Disease::DOID:2355	DaG	Gene::212
Disease::DOID:9970	DaG	Gene::1029
Disease::DOID:10283	DaG	Gene::26227
Disease::DOID:8577	DaG	Gene::8924
Disease::DOID:2394	DaG	Gene::10232
Disease::DOID:10652	DaG	Gene::6653
Disease::DOID:10652	DaG	Gene::5663
Disease::DOID:2394	DaG	Gene::6678
Disease::DOID:3070	DaG	Gene::332
Disease::DOID:11476	DaG	Gene::7167
Disease::DOID:2531	DaG	Gene::5604
Disease::DOID:12849	DaG	Gene::221035
Disease::DOID:3310	DaG	Gene::6352
Disease::DOID:9970	DaG	Gene::886
Disease::DOID:9744	DaG	Gene::1493
Disease::DOID:2394	DaG	Gene::999
Disease::DOID:10283	DaG	Gene::27134
Disease::DOID:3310	DaG	Gene::6401
Disease::DOID:11476	DaG	Gene::11213
Disease::DOID:3393	DaG	Gene::8882
Disease::DOID:1909	DaG	Gene::11280
Disease::DOID:3070	DaG	Gene::208
Disease::DOID:1324	DaG	Gene::107
Disease::DOID:2531	DaG	Gene::581
Disease::DOID:11054	DaG	Gene::3440
Disease::DOID:7148	DaG	Gene::7040
Disease::DOID:2394	DaG	Gene::4288
Disease::DOID:1612	DaG	Gene::7422
Disease::DOID:1909	DaG	Gene::1740
Disease::DOID:263	DaG	Gene::2950
Disease::DOID:2531	DaG	Gene::1029
Disease::DOID:14330	DaG	Gene::4537
Disease::DOID:10283	DaG	Gene::1577
Disease::DOID:1612	DaG	Gene::947
Disease::DOID:7148	DaG	Gene::3105
Disease::DOID:9744	DaG	Gene::2065
Disease::DOID:1324	DaG	Gene::862
Disease::DOID:8850	DaG	Gene::51742
Disease::DOID:5419	DaG	Gene::25797
Disease::DOID:2531	DaG	Gene::1052
Disease::DOID:9352	DaG	Gene::51167
Disease::DOID:10763	DaG	Gene::10060
Disease::DOID:12236	DaG	Gene::4322
Disease::DOID:14221	DaG	Gene::5054
Disease::DOID:3571	DaG	Gene::7040
Disease::DOID:1612	DaG	Gene::7068
Disease::DOID:10652	DaG	Gene::4133
Disease::DOID:332	DaG	Gene::10897
Disease::DOID:12930	DaG	Gene::1636
Disease::DOID:8577	DaG	Gene::4046
Disease::DOID:8778	DaG	Gene::3460
Disease::DOID:1686	DaG	Gene::355
Disease::DOID:14268	DaG	Gene::2805
Disease::DOID:1612	DaG	Gene::2065
Disease::DOID:9352	DaG	Gene::3416
Disease::DOID:3393	DaG	Gene::4973
Disease::DOID:8893	DaG	Gene::5271
Disease::DOID:1826	DaG	Gene::6853
Disease::DOID:2986	DaG	Gene::22948
Disease::DOID:1612	DaG	Gene::3417
Disease::DOID:1781	DaG	Gene::7170
Disease::DOID:1909	DaG	Gene::10481
Disease::DOID:263	DaG	Gene::7490
Disease::DOID:10763	DaG	Gene::1116
Disease::DOID:6364	DaG	Gene::10203
Disease::DOID:2355	DaG	Gene::54790
Disease::DOID:1936	DaG	Gene::5444
Disease::DOID:1826	DaG	Gene::1181
Disease::DOID:824	DaG	Gene::3596
Disease::DOID:14268	DaG	Gene::8718
Disease::DOID:14330	DaG	Gene::2747
Disease::DOID:1192	DaG	Gene::6513
Disease::DOID:10763	DaG	Gene::5069
Disease::DOID:2377	DaG	Gene::5796
Disease::DOID:9970	DaG	Gene::3060
Disease::DOID:1324	DaG	Gene::5595
Disease::DOID:11119	DaG	Gene::85301
Disease::DOID:2355	DaG	Gene::51312
Disease::DOID:1459	DaG	Gene::7253
Disease::DOID:12930	DaG	Gene::9531
Disease::DOID:10608	DaG	Gene::389015
Disease::DOID:1595	DaG	Gene::80323
Disease::DOID:9970	DaG	Gene::112609
Disease::DOID:784	DaG	Gene::9027
Disease::DOID:10652	DaG	Gene::3481
Disease::DOID:9744	DaG	Gene::9131
Disease::DOID:3083	DaG	Gene::5054
Disease::DOID:1612	DaG	Gene::396
Disease::DOID:11934	DaG	Gene::841
Disease::DOID:10652	DaG	Gene::3356
Disease::DOID:9744	DaG	Gene::3382
Disease::DOID:1595	DaG	Gene::4325
Disease::DOID:1909	DaG	Gene::6790
Disease::DOID:11476	DaG	Gene::1513
Disease::DOID:10608	DaG	Gene::925
Disease::DOID:11054	DaG	Gene::6648
Disease::DOID:3393	DaG	Gene::3459
Disease::DOID:5041	DaG	Gene::8085
Disease::DOID:10976	DaG	Gene::4868
Disease::DOID:2531	DaG	Gene::23532
Disease::DOID:4159	DaG	Gene::7080
Disease::DOID:1192	DaG	Gene::84181
Disease::DOID:1826	DaG	Gene::6328
Disease::DOID:3393	DaG	Gene::5213
Disease::DOID:2986	DaG	Gene::1894
Disease::DOID:1826	DaG	Gene::4826
Disease::DOID:3393	DaG	Gene::948
Disease::DOID:10283	DaG	Gene::8000
Disease::DOID:12849	DaG	Gene::2690
Disease::DOID:1612	DaG	Gene::3273
Disease::DOID:3083	DaG	Gene::7040
Disease::DOID:2531	DaG	Gene::7157
Disease::DOID:11612	DaG	Gene::79685
Disease::DOID:9970	DaG	Gene::4886
Disease::DOID:10534	DaG	Gene::55743
Disease::DOID:5099	DaG	Gene::8434
Disease::DOID:4159	DaG	Gene::199699
Disease::DOID:7148	DaG	Gene::652968
Disease::DOID:2355	DaG	Gene::2694
Disease::DOID:2531	DaG	Gene::4524
Disease::DOID:2377	DaG	Gene::4155
Disease::DOID:8778	DaG	Gene::94103
Disease::DOID:3310	DaG	Gene::8876
Disease::DOID:1612	DaG	Gene::1806
Disease::DOID:263	DaG	Gene::8790
Disease::DOID:1826	DaG	Gene::26610
Disease::DOID:9970	DaG	Gene::83854
Disease::DOID:2986	DaG	Gene::81553
Disease::DOID:1319	DaG	Gene::283093
Disease::DOID:10763	DaG	Gene::4093
Disease::DOID:2355	DaG	Gene::9663
Disease::DOID:10283	DaG	Gene::90338
Disease::DOID:12236	DaG	Gene::6198
Disease::DOID:2531	DaG	Gene::1879
Disease::DOID:9352	DaG	Gene::54622
Disease::DOID:418	DaG	Gene::2200
Disease::DOID:10283	DaG	Gene::1365
Disease::DOID:1612	DaG	Gene::135228
Disease::DOID:10763	DaG	Gene::22796
Disease::DOID:5041	DaG	Gene::2033
Disease::DOID:1826	DaG	Gene::7248
Disease::DOID:4481	DaG	Gene::9173
Disease::DOID:8778	DaG	Gene::8651
Disease::DOID:10871	DaG	Gene::735
Disease::DOID:1936	DaG	Gene::7941
Disease::DOID:8577	DaG	Gene::639
Disease::DOID:7147	DaG	Gene::10085
Disease::DOID:1324	DaG	Gene::1950
Disease::DOID:2841	DaG	Gene::3952
Disease::DOID:1324	DaG	Gene::6240
Disease::DOID:2841	DaG	Gene::6369
Disease::DOID:10652	DaG	Gene::9507
Disease::DOID:418	DaG	Gene::7040
Disease::DOID:3070	DaG	Gene::6696
Disease::DOID:1826	DaG	Gene::5859
Disease::DOID:8778	DaG	Gene::150223
Disease::DOID:3310	DaG	Gene::386653
Disease::DOID:784	DaG	Gene::213
Disease::DOID:1909	DaG	Gene::836
Disease::DOID:5419	DaG	Gene::5621
Disease::DOID:1826	DaG	Gene::10479
Disease::DOID:3565	DaG	Gene::207
Disease::DOID:9835	DaG	Gene::4990
Disease::DOID:4159	DaG	Gene::51284
Disease::DOID:11054	DaG	Gene::84181
Disease::DOID:1612	DaG	Gene::254122
Disease::DOID:824	DaG	Gene::4312
Disease::DOID:1324	DaG	Gene::3586
Disease::DOID:3393	DaG	Gene::3949
Disease::DOID:3565	DaG	Gene::5329
Disease::DOID:1826	DaG	Gene::8912
Disease::DOID:1936	DaG	Gene::3605
Disease::DOID:2994	DaG	Gene::4162
Disease::DOID:3393	DaG	Gene::1398
Disease::DOID:3953	DaG	Gene::5243
Disease::DOID:1324	DaG	Gene::8202
Disease::DOID:10283	DaG	Gene::55275
Disease::DOID:7148	DaG	Gene::7076
Disease::DOID:1909	DaG	Gene::7517
Disease::DOID:784	DaG	Gene::3667
Disease::DOID:3393	DaG	Gene::9510
Disease::DOID:9352	DaG	Gene::10239
Disease::DOID:8577	DaG	Gene::54546
Disease::DOID:2531	DaG	Gene::340152
Disease::DOID:2377	DaG	Gene::3559
Disease::DOID:3571	DaG	Gene::250
Disease::DOID:1192	DaG	Gene::4151
Disease::DOID:3393	DaG	Gene::2932
Disease::DOID:2986	DaG	Gene::51379
Disease::DOID:14268	DaG	Gene::5244
Disease::DOID:2531	DaG	Gene::1378
Disease::DOID:12930	DaG	Gene::356
Disease::DOID:2986	DaG	Gene::3976
Disease::DOID:12930	DaG	Gene::7134
Disease::DOID:8893	DaG	Gene::7133
Disease::DOID:7148	DaG	Gene::1021
Disease::DOID:3571	DaG	Gene::999
Disease::DOID:1612	DaG	Gene::208
Disease::DOID:2841	DaG	Gene::4153
Disease::DOID:2377	DaG	Gene::1996
Disease::DOID:2841	DaG	Gene::5743
Disease::DOID:10283	DaG	Gene::389058
Disease::DOID:2841	DaG	Gene::10111
Disease::DOID:824	DaG	Gene::3605
Disease::DOID:12849	DaG	Gene::23191
Disease::DOID:2355	DaG	Gene::6461
Disease::DOID:1936	DaG	Gene::142
Disease::DOID:3312	DaG	Gene::3350
Disease::DOID:9835	DaG	Gene::5801
Disease::DOID:1686	DaG	Gene::115294
Disease::DOID:10652	DaG	Gene::7040
Disease::DOID:2994	DaG	Gene::346653
Disease::DOID:14330	DaG	Gene::1795
Disease::DOID:9970	DaG	Gene::6532
Disease::DOID:9835	DaG	Gene::286753
Disease::DOID:784	DaG	Gene::22884
Disease::DOID:7148	DaG	Gene::2335
Disease::DOID:12361	DaG	Gene::10678
Disease::DOID:10283	DaG	Gene::55
Disease::DOID:12930	DaG	Gene::6648
Disease::DOID:4481	DaG	Gene::7040
Disease::DOID:2043	DaG	Gene::1026
Disease::DOID:3571	DaG	Gene::9971
Disease::DOID:1909	DaG	Gene::4838
Disease::DOID:9074	DaG	Gene::10666
Disease::DOID:2531	DaG	Gene::366
Disease::DOID:2986	DaG	Gene::90
Disease::DOID:1324	DaG	Gene::2260
Disease::DOID:3070	DaG	Gene::51684
Disease::DOID:12365	DaG	Gene::259197
Disease::DOID:3393	DaG	Gene::1855
Disease::DOID:1936	DaG	Gene::2944
Disease::DOID:3393	DaG	Gene::3098
Disease::DOID:5419	DaG	Gene::319100
Disease::DOID:14330	DaG	Gene::7345
Disease::DOID:1826	DaG	Gene::1232
Disease::DOID:2986	DaG	Gene::10479
Disease::DOID:5419	DaG	Gene::23293
Disease::DOID:10652	DaG	Gene::1191
Disease::DOID:1909	DaG	Gene::823
Disease::DOID:2986	DaG	Gene::7534
Disease::DOID:9970	DaG	Gene::6934
Disease::DOID:1612	DaG	Gene::2952
Disease::DOID:1319	DaG	Gene::147040
Disease::DOID:11612	DaG	Gene::171558
Disease::DOID:4481	DaG	Gene::85480
Disease::DOID:2841	DaG	Gene::7096
Disease::DOID:784	DaG	Gene::4524
Disease::DOID:9970	DaG	Gene::5580
Disease::DOID:12361	DaG	Gene::115352
Disease::DOID:1793	DaG	Gene::2665
Disease::DOID:2394	DaG	Gene::6774
Disease::DOID:1909	DaG	Gene::8651
Disease::DOID:7148	DaG	Gene::3181
Disease::DOID:3070	DaG	Gene::374
Disease::DOID:11476	DaG	Gene::10576
Disease::DOID:3070	DaG	Gene::3371
Disease::DOID:1612	DaG	Gene::441478
Disease::DOID:4606	DaG	Gene::3418
Disease::DOID:3571	DaG	Gene::7358
Disease::DOID:1826	DaG	Gene::6640
Disease::DOID:11934	DaG	Gene::7039
Disease::DOID:332	DaG	Gene::4747
Disease::DOID:1826	DaG	Gene::5243
Disease::DOID:1324	DaG	Gene::7080
Disease::DOID:219	DaG	Gene::598
Disease::DOID:9352	DaG	Gene::6513
Disease::DOID:1312	DaG	Gene::7827
Disease::DOID:9352	DaG	Gene::60685
Disease::DOID:10534	DaG	Gene::5743
Disease::DOID:10283	DaG	Gene::6223
Disease::DOID:10534	DaG	Gene::1890
Disease::DOID:9352	DaG	Gene::201799
Disease::DOID:10283	DaG	Gene::463
Disease::DOID:7148	DaG	Gene::7163
Disease::DOID:1826	DaG	Gene::6507
Disease::DOID:2531	DaG	Gene::5788
Disease::DOID:263	DaG	Gene::3035
Disease::DOID:10283	DaG	Gene::3569
Disease::DOID:2531	DaG	Gene::942
Disease::DOID:9970	DaG	Gene::3953
Disease::DOID:10283	DaG	Gene::54535
Disease::DOID:9074	DaG	Gene::3687
Disease::DOID:9970	DaG	Gene::345
Disease::DOID:2531	DaG	Gene::7001
Disease::DOID:3393	DaG	Gene::581
Disease::DOID:5041	DaG	Gene::301
Disease::DOID:1793	DaG	Gene::23493
Disease::DOID:8398	DaG	Gene::1513
Disease::DOID:3121	DaG	Gene::3265
Disease::DOID:184	DaG	Gene::1576
Disease::DOID:4481	DaG	Gene::8288
Disease::DOID:7148	DaG	Gene::3572
Disease::DOID:3393	DaG	Gene::4018
Disease::DOID:8778	DaG	Gene::639
Disease::DOID:9970	DaG	Gene::55818
Disease::DOID:5875	DaG	Gene::29
Disease::DOID:9970	DaG	Gene::1815
Disease::DOID:3571	DaG	Gene::3308
Disease::DOID:4045	DaG	Gene::3481
Disease::DOID:10652	DaG	Gene::6647
Disease::DOID:2531	DaG	Gene::240
Disease::DOID:3393	DaG	Gene::4792
Disease::DOID:2986	DaG	Gene::6347
Disease::DOID:9835	DaG	Gene::64221
Disease::DOID:5419	DaG	Gene::7157
Disease::DOID:2986	DaG	Gene::55740
Disease::DOID:2986	DaG	Gene::7326
Disease::DOID:9352	DaG	Gene::136259
Disease::DOID:9744	DaG	Gene::677
Disease::DOID:8850	DaG	Gene::57419
Disease::DOID:2355	DaG	Gene::1728
Disease::DOID:10283	DaG	Gene::27232
Disease::DOID:2043	DaG	Gene::10542
Disease::DOID:1793	DaG	Gene::3845
Disease::DOID:7147	DaG	Gene::4314
Disease::DOID:2986	DaG	Gene::5594
Disease::DOID:12849	DaG	Gene::84938
Disease::DOID:2355	DaG	Gene::112755
Disease::DOID:1319	DaG	Gene::324
Disease::DOID:10534	DaG	Gene::655
Disease::DOID:3953	DaG	Gene::572
Disease::DOID:11612	DaG	Gene::54206
Disease::DOID:1993	DaG	Gene::5861
Disease::DOID:4159	DaG	Gene::81037
Disease::DOID:1793	DaG	Gene::999
Disease::DOID:184	DaG	Gene::1719
Disease::DOID:9352	DaG	Gene::229
Disease::DOID:363	DaG	Gene::1583
Disease::DOID:10763	DaG	Gene::3091
Disease::DOID:1612	DaG	Gene::7490
Disease::DOID:784	DaG	Gene::6352
Disease::DOID:1612	DaG	Gene::83990
Disease::DOID:3070	DaG	Gene::7037
Disease::DOID:2531	DaG	Gene::7490
Disease::DOID:2377	DaG	Gene::51300
Disease::DOID:12361	DaG	Gene::356
Disease::DOID:3571	DaG	Gene::3791
Disease::DOID:2355	DaG	Gene::6710
Disease::DOID:1826	DaG	Gene::5428
Disease::DOID:10283	DaG	Gene::2939
Disease::DOID:2043	DaG	Gene::1234
Disease::DOID:1612	DaG	Gene::2118
Disease::DOID:3070	DaG	Gene::9715
Disease::DOID:1826	DaG	Gene::1583
Disease::DOID:3393	DaG	Gene::6401
Disease::DOID:3571	DaG	Gene::5581
Disease::DOID:10534	DaG	Gene::2737
Disease::DOID:8778	DaG	Gene::56946
Disease::DOID:11612	DaG	Gene::6939
Disease::DOID:1793	DaG	Gene::5728
Disease::DOID:12849	DaG	Gene::7133
Disease::DOID:3393	DaG	Gene::4904
Disease::DOID:1826	DaG	Gene::51114
Disease::DOID:184	DaG	Gene::2521
Disease::DOID:2986	DaG	Gene::83737
Disease::DOID:263	DaG	Gene::2944
Disease::DOID:10763	DaG	Gene::7201
Disease::DOID:2531	DaG	Gene::3394
Disease::DOID:9074	DaG	Gene::3684
Disease::DOID:2531	DaG	Gene::8028
Disease::DOID:1826	DaG	Gene::6792
Disease::DOID:418	DaG	Gene::1490
Disease::DOID:1319	DaG	Gene::84530
Disease::DOID:9835	DaG	Gene::80326
Disease::DOID:1612	DaG	Gene::1312
Disease::DOID:3571	DaG	Gene::307
Disease::DOID:1936	DaG	Gene::5465
Disease::DOID:10763	DaG	Gene::2702
Disease::DOID:2531	DaG	Gene::7204
Disease::DOID:9835	DaG	Gene::353145
Disease::DOID:12930	DaG	Gene::183
Disease::DOID:0050741	DaG	Gene::55749
Disease::DOID:263	DaG	Gene::8061
Disease::DOID:1826	DaG	Gene::10898
Disease::DOID:2355	DaG	Gene::925
Disease::DOID:10871	DaG	Gene::3078
Disease::DOID:12849	DaG	Gene::5054
Disease::DOID:9074	DaG	Gene::55332
Disease::DOID:10763	DaG	Gene::477
Disease::DOID:12849	DaG	Gene::596
Disease::DOID:10763	DaG	Gene::4846
Disease::DOID:2394	DaG	Gene::6502
Disease::DOID:9074	DaG	Gene::57705
Disease::DOID:10763	DaG	Gene::2806
Disease::DOID:2377	DaG	Gene::940
Disease::DOID:1612	DaG	Gene::2921
Disease::DOID:9352	DaG	Gene::5950
Disease::DOID:1826	DaG	Gene::623
Disease::DOID:9074	DaG	Gene::23274
Disease::DOID:14330	DaG	Gene::57657
Disease::DOID:2986	DaG	Gene::55197
Disease::DOID:1612	DaG	Gene::7015
Disease::DOID:3953	DaG	Gene::5443
Disease::DOID:2986	DaG	Gene::22841
Disease::DOID:8850	DaG	Gene::2309
Disease::DOID:1826	DaG	Gene::79944
Disease::DOID:5419	DaG	Gene::5625
Disease::DOID:14227	DaG	Gene::1080
Disease::DOID:1826	DaG	Gene::9254
Disease::DOID:2531	DaG	Gene::3574
Disease::DOID:784	DaG	Gene::23175
Disease::DOID:5419	DaG	Gene::2066
Disease::DOID:5041	DaG	Gene::841
Disease::DOID:14268	DaG	Gene::2806
Disease::DOID:2174	DaG	Gene::81850
Disease::DOID:9970	DaG	Gene::7385
Disease::DOID:8398	DaG	Gene::55193
Disease::DOID:10283	DaG	Gene::3977
Disease::DOID:9352	DaG	Gene::2944
Disease::DOID:0060073	DaG	Gene::5629
Disease::DOID:2377	DaG	Gene::51561
Disease::DOID:635	DaG	Gene::2028
Disease::DOID:3277	DaG	Gene::3739
Disease::DOID:9970	DaG	Gene::1268
Disease::DOID:8893	DaG	Gene::4843
Disease::DOID:5419	DaG	Gene::1544
Disease::DOID:12849	DaG	Gene::40
Disease::DOID:14221	DaG	Gene::1535
Disease::DOID:263	DaG	Gene::540
Disease::DOID:14330	DaG	Gene::3482
Disease::DOID:1936	DaG	Gene::1071
Disease::DOID:10976	DaG	Gene::5340
Disease::DOID:7148	DaG	Gene::6775
Disease::DOID:784	DaG	Gene::1557
Disease::DOID:263	DaG	Gene::2886
Disease::DOID:1826	DaG	Gene::5277
Disease::DOID:635	DaG	Gene::1234
Disease::DOID:9970	DaG	Gene::6352
Disease::DOID:2841	DaG	Gene::4319
Disease::DOID:13189	DaG	Gene::593
Disease::DOID:1245	DaG	Gene::5304
Disease::DOID:2394	DaG	Gene::5889
Disease::DOID:1612	DaG	Gene::9821
Disease::DOID:10534	DaG	Gene::1798
Disease::DOID:2355	DaG	Gene::30061
Disease::DOID:3083	DaG	Gene::1636
Disease::DOID:3070	DaG	Gene::4916
Disease::DOID:11612	DaG	Gene::6168
Disease::DOID:1612	DaG	Gene::3480
Disease::DOID:1612	DaG	Gene::6275
Disease::DOID:10763	DaG	Gene::27035
Disease::DOID:4045	DaG	Gene::1029
Disease::DOID:784	DaG	Gene::5970
Disease::DOID:10763	DaG	Gene::5592
Disease::DOID:10534	DaG	Gene::1806
Disease::DOID:10283	DaG	Gene::4804
Disease::DOID:10763	DaG	Gene::476
Disease::DOID:9970	DaG	Gene::3485
Disease::DOID:9744	DaG	Gene::3479
Disease::DOID:10763	DaG	Gene::8654
Disease::DOID:9352	DaG	Gene::10644
Disease::DOID:8778	DaG	Gene::144811
Disease::DOID:9074	DaG	Gene::149041
Disease::DOID:5041	DaG	Gene::1012
Disease::DOID:5419	DaG	Gene::54805
Disease::DOID:8778	DaG	Gene::2524
Disease::DOID:2531	DaG	Gene::7066
Disease::DOID:585	DaG	Gene::1183
Disease::DOID:4606	DaG	Gene::8289
Disease::DOID:3393	DaG	Gene::376497
Disease::DOID:2355	DaG	Gene::22
Disease::DOID:9970	DaG	Gene::84649
Disease::DOID:1826	DaG	Gene::627
Disease::DOID:8893	DaG	Gene::149233
Disease::DOID:2394	DaG	Gene::2122
Disease::DOID:10652	DaG	Gene::5819
Disease::DOID:784	DaG	Gene::251
Disease::DOID:14227	DaG	Gene::57055
Disease::DOID:2043	DaG	Gene::4924
Disease::DOID:3070	DaG	Gene::64506
Disease::DOID:2531	DaG	Gene::3596
Disease::DOID:9970	DaG	Gene::2778
Disease::DOID:3571	DaG	Gene::3439
Disease::DOID:3393	DaG	Gene::846
Disease::DOID:3571	DaG	Gene::4524
Disease::DOID:7148	DaG	Gene::940
Disease::DOID:1826	DaG	Gene::6547
Disease::DOID:1781	DaG	Gene::3908
Disease::DOID:14221	DaG	Gene::2806
Disease::DOID:12361	DaG	Gene::114836
Disease::DOID:1312	DaG	Gene::213
Disease::DOID:1612	DaG	Gene::5888
Disease::DOID:11612	DaG	Gene::55165
Disease::DOID:12849	DaG	Gene::26470
Disease::DOID:2355	DaG	Gene::211
Disease::DOID:7148	DaG	Gene::2212
Disease::DOID:10283	DaG	Gene::5290
Disease::DOID:9074	DaG	Gene::1378
Disease::DOID:2355	DaG	Gene::790
Disease::DOID:263	DaG	Gene::5076
Disease::DOID:784	DaG	Gene::2628
Disease::DOID:2841	DaG	Gene::718
Disease::DOID:8577	DaG	Gene::400935
Disease::DOID:784	DaG	Gene::1562
Disease::DOID:10283	DaG	Gene::307
Disease::DOID:10763	DaG	Gene::1329
Disease::DOID:9352	DaG	Gene::7466
Disease::DOID:11612	DaG	Gene::4603
Disease::DOID:4606	DaG	Gene::3371
Disease::DOID:9970	DaG	Gene::1892
Disease::DOID:10608	DaG	Gene::3600
Disease::DOID:12849	DaG	Gene::1979
Disease::DOID:8577	DaG	Gene::4312
Disease::DOID:2841	DaG	Gene::4586
Disease::DOID:9074	DaG	Gene::1445
Disease::DOID:263	DaG	Gene::3897
Disease::DOID:2994	DaG	Gene::359787
Disease::DOID:2841	DaG	Gene::3458
Disease::DOID:2841	DaG	Gene::387129
Disease::DOID:0050742	DaG	Gene::4988
Disease::DOID:9352	DaG	Gene::170302
Disease::DOID:10763	DaG	Gene::51752
Disease::DOID:1319	DaG	Gene::6608
Disease::DOID:1686	DaG	Gene::4313
Disease::DOID:3571	DaG	Gene::3593
Disease::DOID:9970	DaG	Gene::84984
Disease::DOID:12930	DaG	Gene::5350
Disease::DOID:3393	DaG	Gene::5160
Disease::DOID:1612	DaG	Gene::26150
Disease::DOID:2531	DaG	Gene::3240
Disease::DOID:3953	DaG	Gene::6390
Disease::DOID:1612	DaG	Gene::4318
Disease::DOID:3083	DaG	Gene::154
Disease::DOID:3393	DaG	Gene::3557
Disease::DOID:3571	DaG	Gene::1543
Disease::DOID:9206	DaG	Gene::6548
Disease::DOID:9744	DaG	Gene::3586
Disease::DOID:1612	DaG	Gene::841
Disease::DOID:2841	DaG	Gene::9173
Disease::DOID:5419	DaG	Gene::2242
Disease::DOID:3312	DaG	Gene::9575
Disease::DOID:5041	DaG	Gene::3872
Disease::DOID:3083	DaG	Gene::6439
Disease::DOID:2174	DaG	Gene::7040
Disease::DOID:10283	DaG	Gene::84071
Disease::DOID:1612	DaG	Gene::5743
Disease::DOID:10534	DaG	Gene::125997
Disease::DOID:4989	DaG	Gene::3600
Disease::DOID:5419	DaG	Gene::83943
Disease::DOID:3393	DaG	Gene::2153
Disease::DOID:9744	DaG	Gene::1129
Disease::DOID:2841	DaG	Gene::7099
Disease::DOID:10871	DaG	Gene::3075
Disease::DOID:2355	DaG	Gene::8029
Disease::DOID:1793	DaG	Gene::2530
Disease::DOID:0050742	DaG	Gene::8973
Disease::DOID:9352	DaG	Gene::208
Disease::DOID:2394	DaG	Gene::2069
Disease::DOID:594	DaG	Gene::6532
Disease::DOID:2986	DaG	Gene::9833
Disease::DOID:9352	DaG	Gene::11132
Disease::DOID:2986	DaG	Gene::3796
Disease::DOID:1612	DaG	Gene::4314
Disease::DOID:1324	DaG	Gene::3726
Disease::DOID:332	DaG	Gene::10299
Disease::DOID:10763	DaG	Gene::4627
Disease::DOID:1612	DaG	Gene::6790
Disease::DOID:12849	DaG	Gene::57575
Disease::DOID:1826	DaG	Gene::27012
Disease::DOID:1612	DaG	Gene::7025
Disease::DOID:4989	DaG	Gene::338328
Disease::DOID:11054	DaG	Gene::4046
Disease::DOID:3070	DaG	Gene::7015
Disease::DOID:7148	DaG	Gene::973
Disease::DOID:3070	DaG	Gene::941
Disease::DOID:8577	DaG	Gene::219771
Disease::DOID:1909	DaG	Gene::3066
Disease::DOID:1612	DaG	Gene::4193
Disease::DOID:2841	DaG	Gene::7078
Disease::DOID:1324	DaG	Gene::5290
Disease::DOID:1115	DaG	Gene::2313
Disease::DOID:1826	DaG	Gene::2826
Disease::DOID:11934	DaG	Gene::8900
Disease::DOID:11612	DaG	Gene::5724
Disease::DOID:5419	DaG	Gene::627
Disease::DOID:784	DaG	Gene::11136
Disease::DOID:1612	DaG	Gene::2886
Disease::DOID:10976	DaG	Gene::19
Disease::DOID:2531	DaG	Gene::55718
Disease::DOID:1793	DaG	Gene::598
Disease::DOID:8893	DaG	Gene::2706
Disease::DOID:1909	DaG	Gene::2335
Disease::DOID:363	DaG	Gene::4893
Disease::DOID:1324	DaG	Gene::4000
Disease::DOID:12849	DaG	Gene::2571
Disease::DOID:2394	DaG	Gene::4233
Disease::DOID:1612	DaG	Gene::25800
Disease::DOID:2986	DaG	Gene::9447
Disease::DOID:216	DaG	Gene::6595
Disease::DOID:1612	DaG	Gene::3714
Disease::DOID:3393	DaG	Gene::23038
Disease::DOID:2986	DaG	Gene::25978
Disease::DOID:1192	DaG	Gene::580
Disease::DOID:8850	DaG	Gene::595
Disease::DOID:1826	DaG	Gene::1141
Disease::DOID:332	DaG	Gene::64398
Disease::DOID:184	DaG	Gene::23440
Disease::DOID:263	DaG	Gene::302
Disease::DOID:1094	DaG	Gene::152
Disease::DOID:1826	DaG	Gene::358
Disease::DOID:5419	DaG	Gene::10964
Disease::DOID:2841	DaG	Gene::7040
Disease::DOID:1324	DaG	Gene::3558
Disease::DOID:5419	DaG	Gene::3586
Disease::DOID:2531	DaG	Gene::6455
Disease::DOID:2998	DaG	Gene::1618
Disease::DOID:1909	DaG	Gene::5414
Disease::DOID:986	DaG	Gene::154064
Disease::DOID:10652	DaG	Gene::2147
Disease::DOID:10283	DaG	Gene::54361
Disease::DOID:2355	DaG	Gene::2806
Disease::DOID:1936	DaG	Gene::22882
Disease::DOID:9970	DaG	Gene::2875
Disease::DOID:11054	DaG	Gene::4489
Disease::DOID:3312	DaG	Gene::3699
Disease::DOID:9744	DaG	Gene::7528
